word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
nearby	adjective	0.6541	0.4844	68	0.000019	0.000032
retrieved	verb	0.6541	0.4766	90	0.000218	0.000322
locking	verb	0.6538	0.5567	74	0.000038	0.000063
pretended	verb	0.6538	0.4750	86	0.000198	0.000381
cleaned	verb	0.6536	0.5128	91	0.000284	0.000387
reconnected	verb	0.6531	0.5770	22	0.000004	0.000022
stashed	verb	0.6526	0.5031	42	0.000023	0.000073
promptly	adverb	0.6526	0.4116	90	0.000137	0.000275
disappeared	verb	0.6526	0.5132	92	0.000551	0.000800
eliminate	verb	0.6524	0.4402	28	0.000006	0.000023
scrub	verb	0.6524	0.4542	30	0.000007	0.000027
fear	noun	0.6524	0.4898	20	0.000002	0.000015
commanded	verb	0.6522	0.5411	71	0.000045	0.000086
constituted	verb	0.6522	0.3880	33	0.000011	0.000038
submit	verb	0.6522	0.5416	92	0.000531	0.000741
often	adverb	0.6517	0.4721	81	0.000061	0.000097
dispute	verb	0.6512	0.4636	73	0.000080	0.000157
discussing	verb	0.6512	0.4513	51	0.000015	0.000031
invoked	verb	0.6510	0.5569	28	0.000007	0.000027
conducted	verb	0.6508	0.5487	61	0.000024	0.000046
dedicated	verb	0.6508	0.4924	73	0.000025	0.000046
accused	verb	0.6508	0.4901	51	0.000027	0.000064
brandished	verb	0.6508	0.4527	32	0.000006	0.000028
splintered	verb	0.6508	0.4565	23	0.000003	0.000023
decide	verb	0.6508	0.5255	92	0.000145	0.000230
unfortunately	adverb	0.6505	0.4683	30	0.000008	0.000051
spread	verb	0.6503	0.5246	91	0.000178	0.000261
desert	verb	0.6503	0.4825	59	0.000020	0.000036
noted	verb	0.6503	0.5085	91	0.000587	0.000749
allowing	verb	0.6498	0.4527	23	0.000003	0.000018
reflected	verb	0.6493	0.5671	56	0.000026	0.000056
loaded	verb	0.6491	0.5087	46	0.000013	0.000038
honor	verb	0.6491	0.4728	46	0.000017	0.000044
finishing	verb	0.6486	0.4605	56	0.000031	0.000059
dove	verb	0.6486	0.4220	46	0.000012	0.000033
snatched	verb	0.6484	0.5463	81	0.000068	0.000133
damaged	verb	0.6484	0.5350	89	0.000153	0.000238
resist	verb	0.6484	0.4045	57	0.000027	0.000053
sunlight	noun	0.6479	0.4253	39	0.000009	0.000024
ultimately	adverb	0.6479	0.4707	73	0.000046	0.000099
shoe	noun	0.6479	0.4707	23	0.000004	0.000019
meditated	verb	0.6479	0.4962	61	0.000024	0.000050
chatted	verb	0.6477	0.4648	36	0.000008	0.000022
braced	verb	0.6470	0.4967	21	0.000003	0.000018
squinted	verb	0.6470	0.4494	55	0.000026	0.000101
successfully	adverb	0.6470	0.4896	34	0.000012	0.000028
rummaged	verb	0.6470	0.4343	77	0.000105	0.000215
adorned	verb	0.6470	0.4461	23	0.000004	0.000023
glanced	verb	0.6465	0.4301	89	0.000431	0.000724
reneged	verb	0.6465	0.4882	27	0.000006	0.000028
attend	verb	0.6463	0.4844	26	0.000004	0.000032
uphold	verb	0.6460	0.5496	59	0.000031	0.000058
fractured	verb	0.6460	0.4934	31	0.000007	0.000033
must	verb	0.6460	0.4447	92	0.000707	0.000849
chanted	verb	0.6458	0.4629	88	0.000255	0.000361
retaliate	verb	0.6458	0.4783	42	0.000018	0.000038
mumbled	verb	0.6456	0.4582	38	0.000015	0.000077
grunted	verb	0.6456	0.4296	21	0.000004	0.000032
nestled	verb	0.6456	0.5085	21	0.000004	0.000039
shuffled	verb	0.6451	0.4050	38	0.000010	0.000058
assumed	verb	0.6451	0.4868	29	0.000010	0.000032
let	verb	0.6451	0.4381	92	0.006086	0.007434
thanked	verb	0.6451	0.4865	88	0.000114	0.000232
connected	verb	0.6451	0.4863	91	0.000177	0.000277
calm	adjective	0.6446	0.4948	21	0.000002	0.000014
appears	verb	0.6444	0.4972	76	0.000025	0.000044
gift	noun	0.6441	0.5364	39	0.000010	0.000025
heard	verb	0.6441	0.4556	92	0.000632	0.000901
Bob	noun	0.6441	0.5203	29	0.000015	0.000032
divided	verb	0.6441	0.5473	41	0.000015	0.000042
proceeding	verb	0.6437	0.5057	29	0.000006	0.000032
refused	verb	0.6437	0.4683	92	0.000455	0.000629
philosophy	noun	0.6437	0.5194	29	0.000005	0.000014
viewed	verb	0.6437	0.5071	29	0.000006	0.000023
desperate	adjective	0.6437	0.4917	38	0.000008	0.000019
decline	verb	0.6432	0.4754	47	0.000029	0.000062
exercise	verb	0.6432	0.4050	23	0.000004	0.000018
pleaded	verb	0.6432	0.4882	29	0.000008	0.000019
scribbled	verb	0.6432	0.4986	66	0.000038	0.000098
assured	verb	0.6427	0.4948	65	0.000055	0.000229
rob	verb	0.6427	0.5610	59	0.000025	0.000040
doing	verb	0.6425	0.4572	72	0.000046	0.000093
they'd	verb	0.6422	0.4716	37	0.000010	0.000048
warned	verb	0.6422	0.4527	91	0.000311	0.000471
trained	verb	0.6422	0.4206	50	0.000016	0.000033
packed	verb	0.6420	0.5945	66	0.000036	0.000063
taunted	verb	0.6418	0.5213	29	0.000007	0.000033
unleash	verb	0.6418	0.4917	38	0.000010	0.000038
storm	noun	0.6418	0.4475	21	0.000002	0.000014
safety	noun	0.6418	0.5274	41	0.000012	0.000024
gazed	noun	0.6415	0.4149	46	0.000014	0.000029
described	verb	0.6415	0.5310	52	0.000021	0.000051
inadvertently	adverb	0.6415	0.4896	22	0.000003	0.000023
sifted	verb	0.6413	0.4369	28	0.000006	0.000025
secretly	adverb	0.6406	0.4530	68	0.000035	0.000077
applause	noun	0.6404	0.4260	34	0.000006	0.000015
doubt	verb	0.6404	0.4428	87	0.000078	0.000115
surprise	verb	0.6404	0.5234	24	0.000004	0.000017
documented	verb	0.6404	0.4341	20	0.000002	0.000020
fiercely	adverb	0.6401	0.4641	36	0.000011	0.000030
eyed	verb	0.6401	0.4839	30	0.000006	0.000028
understood	verb	0.6399	0.5269	83	0.000034	0.000062
became	verb	0.6394	0.5430	92	0.000427	0.000496
simply	adverb	0.6389	0.5473	87	0.000120	0.000186
practiced	verb	0.6385	0.4915	39	0.000009	0.000024
beaten	verb	0.6385	0.5109	37	0.000008	0.000019
embraced	verb	0.6382	0.4868	68	0.000042	0.000074
hopped	verb	0.6380	0.4556	33	0.000011	0.000042
acknowledged	verb	0.6380	0.4622	20	0.000002	0.000038
confide	verb	0.6380	0.4433	37	0.000011	0.000027
firmly	adverb	0.6378	0.5215	56	0.000019	0.000050
shone	verb	0.6375	0.4905	50	0.000018	0.000033
leaning	verb	0.6375	0.4617	73	0.000050	0.000077
nothing	noun	0.6375	0.4357	92	0.000266	0.000380
fled	verb	0.6375	0.4991	92	0.000591	0.000812
crush	verb	0.6371	0.4419	49	0.000024	0.000058
scared	adjective	0.6371	0.5052	35	0.000008	0.000018
longing	noun	0.6366	0.4844	35	0.000007	0.000019
trailed	verb	0.6366	0.4031	47	0.000014	0.000036
checking	verb	0.6363	0.4123	22	0.000004	0.000017
collected	verb	0.6361	0.5421	87	0.000081	0.000128
recently	adverb	0.6361	0.4509	70	0.000035	0.000076
polished	adjective	0.6356	0.4875	20	0.000002	0.000013
files	noun	0.6352	0.4353	60	0.000018	0.000028
trembling	verb	0.6352	0.4872	31	0.000006	0.000016
allocate	verb	0.6352	0.5300	24	0.000005	0.000019
obtained	verb	0.6352	0.4778	43	0.000015	0.000032
impose	verb	0.6352	0.5052	63	0.000018	0.000030
sneaked	verb	0.6349	0.4565	30	0.000006	0.000026
considered	verb	0.6349	0.5480	46	0.000013	0.000044
trudged	verb	0.6347	0.4667	20	0.000006	0.000039
correct	verb	0.6347	0.5118	49	0.000032	0.000067
wandered	verb	0.6342	0.5180	85	0.000105	0.000168
backed	verb	0.6342	0.4433	81	0.000084	0.000154
melted	verb	0.6342	0.4714	20	0.000002	0.000015
vandalized	verb	0.6340	0.5555	60	0.000041	0.000097
advanced	adjective	0.6337	0.4683	27	0.000005	0.000021
instantly	adverb	0.6335	0.5255	32	0.000009	0.000038
gathered	verb	0.6333	0.4532	81	0.000053	0.000099
glanced	adjective	0.6330	0.4421	82	0.000122	0.000190
talking	verb	0.6323	0.5071	92	0.000083	0.000104
rifled	verb	0.6323	0.4733	50	0.000028	0.000078
hallway	noun	0.6319	0.5017	46	0.000014	0.000032
wander	verb	0.6319	0.4716	33	0.000013	0.000036
represented	verb	0.6319	0.4485	21	0.000004	0.000015
betray	verb	0.6319	0.5184	35	0.000009	0.000024
nodded	verb	0.6319	0.5293	91	0.000498	0.000683
begin	verb	0.6319	0.4097	91	0.000132	0.000186
shouted	verb	0.6319	0.4395	91	0.002710	0.003116
shed	verb	0.6314	0.4707	25	0.000005	0.000025
stalked	verb	0.6314	0.4629	48	0.000031	0.000096
ruin	verb	0.6314	0.5354	51	0.000022	0.000048
faces	noun	0.6311	0.4523	50	0.000018	0.000038
store	noun	0.6309	0.4542	33	0.000007	0.000018
recommended	verb	0.6309	0.6219	62	0.000024	0.000046
accept	verb	0.6309	0.5095	92	0.000623	0.000769
clash	verb	0.6309	0.4589	20	0.000003	0.000011
air	noun	0.6309	0.4622	65	0.000031	0.000052
unpacked	adjective	0.6304	0.4627	20	0.000003	0.000014
delay	verb	0.6304	0.5038	31	0.000011	0.000034
mom	noun	0.6304	0.5333	20	0.000003	0.000011
dashed	verb	0.6304	0.4584	69	0.000052	0.000149
contemplated	verb	0.6302	0.5125	32	0.000011	0.000055
caution	noun	0.6302	0.4638	22	0.000003	0.000011
crossed	verb	0.6300	0.4428	91	0.000116	0.000221
resolve	verb	0.6300	0.5137	24	0.000005	0.000021
assign	verb	0.6300	0.5449	53	0.000019	0.000033
gardening	noun	0.6295	0.3956	33	0.000006	0.000015
produced	verb	0.6295	0.4986	82	0.000043	0.000069
shave	verb	0.6295	0.4941	28	0.000007	0.000016
replying	verb	0.6295	0.4646	43	0.000013	0.000035
almost	adverb	0.6295	0.5643	91	0.000117	0.000194
positioned	verb	0.6293	0.5262	44	0.000019	0.000047
survivors	noun	0.6293	0.4905	26	0.000004	0.000013
pass	verb	0.6290	0.5203	85	0.000072	0.000099
ascended	verb	0.6285	0.5061	24	0.000004	0.000014
exited	verb	0.6285	0.5019	49	0.000042	0.000088
date	noun	0.6281	0.4475	63	0.000031	0.000059
delivered	verb	0.6281	0.5572	89	0.000199	0.000288
bustling	adjective	0.6281	0.5735	46	0.000010	0.000020
tiptoed	verb	0.6281	0.5310	52	0.000024	0.000070
uncertain	adjective	0.6281	0.4771	32	0.000006	0.000015
refilled	verb	0.6278	0.4939	40	0.000016	0.000039
distribute	verb	0.6278	0.5300	28	0.000010	0.000028
nuzzled	verb	0.6276	0.4797	71	0.000065	0.000109
frowned	verb	0.6276	0.4277	86	0.000301	0.000493
ring	noun	0.6276	0.5262	20	0.000003	0.000013
establish	verb	0.6276	0.4853	21	0.000003	0.000016
wiped	verb	0.6271	0.4551	91	0.000524	0.000704
later	adverb	0.6271	0.4475	92	0.001211	0.001539
support	verb	0.6271	0.5676	89	0.000118	0.000166
urgently	adverb	0.6271	0.4390	69	0.000031	0.000054
apply	verb	0.6267	0.4948	92	0.000263	0.000352
together	adverb	0.6267	0.4726	91	0.000085	0.000123
reapply	verb	0.6267	0.5184	81	0.000052	0.000085
abandon	verb	0.6262	0.4787	65	0.000029	0.000054
indicates	verb	0.6262	0.4386	31	0.000035	0.000089
confronted	verb	0.6262	0.4863	55	0.000024	0.000053
code	verb	0.6262	0.5222	55	0.000013	0.000022
constantly	adverb	0.6257	0.5383	43	0.000011	0.000021
couldn	noun	0.6257	0.4830	51	0.000134	0.000443
echoed	verb	0.6252	0.3970	21	0.000003	0.000014
hidden	verb	0.6252	0.4884	20	0.000004	0.000013
assisted	verb	0.6248	0.5723	27	0.000006	0.000017
sealed	verb	0.6248	0.4154	81	0.000068	0.000103
cleansed	verb	0.6245	0.4605	22	0.000004	0.000014
located	verb	0.6238	0.5766	92	0.000074	0.000098
paint	verb	0.6238	0.3960	83	0.000063	0.000100
own	verb	0.6238	0.4405	21	0.000005	0.000021
invested	verb	0.6238	0.4896	81	0.000046	0.000070
stage	verb	0.6238	0.4693	41	0.000012	0.000025
wedding	noun	0.6238	0.5217	23	0.000004	0.000013
indicated	verb	0.6238	0.4135	89	0.000097	0.000125
followed	verb	0.6238	0.4348	92	0.000624	0.000835
should	verb	0.6233	0.3563	92	0.000608	0.000782
compare	verb	0.6233	0.5229	24	0.000006	0.000016
relocate	verb	0.6233	0.5884	21	0.000004	0.000017
hissed	verb	0.6233	0.4438	72	0.000088	0.000212
watch	verb	0.6229	0.5284	92	0.000091	0.000133
draped	verb	0.6229	0.4863	68	0.000054	0.000097
avoided	verb	0.6224	0.5203	31	0.000008	0.000024
squeezed	verb	0.6224	0.4485	92	0.001042	0.001239
deciding	verb	0.6224	0.4830	23	0.000004	0.000018
input	noun	0.6219	0.5298	33	0.000007	0.000014
inspect	verb	0.6217	0.5922	70	0.000024	0.000045
exclaimed	verb	0.6215	0.4324	61	0.000072	0.000209
recite	verb	0.6210	0.5057	89	0.000057	0.000087
tasted	verb	0.6210	0.3932	75	0.000047	0.000070
seriously	adverb	0.6210	0.4400	37	0.000011	0.000036
gazed	adjective	0.6210	0.4716	87	0.000072	0.000094
shout	verb	0.6210	0.4409	92	0.000215	0.000281
posed	verb	0.6207	0.5468	32	0.000009	0.000026
spike	noun	0.6207	0.4594	28	0.000006	0.000022
celebrated	verb	0.6207	0.4598	24	0.000005	0.000020
abyss	noun	0.6205	0.5255	43	0.000009	0.000018
trampled	verb	0.6205	0.5024	81	0.000147	0.000245
rooftop	noun	0.6205	0.5291	28	0.000005	0.000013
cast	verb	0.6200	0.5666	33	0.000009	0.000027
menacingly	adverb	0.6200	0.4967	45	0.000013	0.000026
respect	verb	0.6200	0.4244	75	0.000069	0.000140
cold	adjective	0.6196	0.5520	92	0.000112	0.000144
propped	verb	0.6196	0.4648	30	0.000009	0.000031
marked	adjective	0.6196	0.4783	25	0.000008	0.000023
record	verb	0.6186	0.5236	37	0.000013	0.000032
witnessed	verb	0.6186	0.5175	31	0.000009	0.000031
pleasant	adjective	0.6186	0.4549	26	0.000005	0.000012
nobody	noun	0.6186	0.4494	65	0.000029	0.000066
blinked	verb	0.6186	0.4549	22	0.000004	0.000026
knuckles	noun	0.6186	0.4419	41	0.000009	0.000020
might	verb	0.6186	0.4716	92	0.000316	0.000389
softly	adverb	0.6186	0.5336	92	0.000220	0.000254
violates	verb	0.6184	0.4338	32	0.000012	0.000037
curl	verb	0.6181	0.4660	27	0.000005	0.000022
startled	verb	0.6181	0.4986	21	0.000004	0.000014
yet	adverb	0.6181	0.4206	90	0.000067	0.000086
silence	verb	0.6181	0.4962	21	0.000004	0.000016
initialed	verb	0.6181	0.5080	33	0.000015	0.000042
urged	verb	0.6177	0.4319	85	0.000130	0.000185
forgive	verb	0.6177	0.5043	92	0.000035	0.000060
eventually	adverb	0.6177	0.4802	92	0.000283	0.000357
eagerly	adverb	0.6174	0.4731	52	0.000015	0.000032
bragged	verb	0.6174	0.4350	24	0.000005	0.000022
unionize	verb	0.6172	0.5548	63	0.000033	0.000058
didn	adjective	0.6172	0.4220	30	0.000013	0.000040
possibly	adverb	0.6167	0.5461	30	0.000006	0.000023
terminate	verb	0.6167	0.3960	92	0.000120	0.000158
earned	verb	0.6167	0.5243	50	0.000019	0.000040
double	adjective	0.6167	0.4726	59	0.000024	0.000059
currently	adverb	0.6163	0.4998	38	0.000009	0.000023
extinguished	verb	0.6163	0.5090	59	0.000026	0.000046
administer	verb	0.6163	0.5515	21	0.000004	0.000011
sank	verb	0.6163	0.4466	87	0.000058	0.000117
shows	verb	0.6163	0.4778	31	0.000008	0.000027
stared	verb	0.6163	0.5085	92	0.002311	0.002885
failing	verb	0.6163	0.4182	43	0.000013	0.000040
remembered	verb	0.6160	0.4943	90	0.000135	0.000179
chased	verb	0.6155	0.4865	86	0.000165	0.000234
flashed	verb	0.6155	0.5038	48	0.000020	0.000048
personally	adverb	0.6155	0.5284	24	0.000004	0.000017
missing	verb	0.6153	0.5090	21	0.000004	0.000015
insulted	verb	0.6153	0.5388	37	0.000017	0.000052
late	adjective	0.6153	0.5440	25	0.000005	0.000012
energy	noun	0.6153	0.4712	25	0.000005	0.000015
drive	verb	0.6148	0.5458	92	0.000090	0.000116
schedule	noun	0.6144	0.4490	29	0.000007	0.000023
clean	verb	0.6144	0.5080	92	0.000138	0.000175
inserted	verb	0.6144	0.5411	92	0.000226	0.000283
arrange	verb	0.6144	0.4972	21	0.000005	0.000013
confronting	verb	0.6141	0.5128	20	0.000004	0.000019
examine	verb	0.6141	0.5149	78	0.000054	0.000087
curse	noun	0.6139	0.4211	31	0.000009	0.000020
claw	verb	0.6139	0.4546	33	0.000010	0.000034
split	verb	0.6137	0.4534	84	0.000071	0.000113
disclose	verb	0.6134	0.5005	21	0.000004	0.000024
things	noun	0.6134	0.4395	83	0.000060	0.000087
danced	verb	0.6134	0.4641	92	0.000173	0.000275
quiet	adjective	0.6134	0.4612	77	0.000029	0.000050
regretted	verb	0.6134	0.4426	66	0.000028	0.000065
demanding	verb	0.6129	0.5406	29	0.000006	0.000018
dove	noun	0.6129	0.4750	37	0.000009	0.000023
couldn't	adverb	0.6129	0.4962	82	0.000255	0.000497
submerged	verb	0.6125	0.4778	46	0.000012	0.000024
includes	verb	0.6125	0.4154	92	0.000125	0.000157
vulnerable	adjective	0.6125	0.4216	21	0.000003	0.000010
scowled	verb	0.6120	0.4849	23	0.000007	0.000053
accepted	verb	0.6120	0.5974	57	0.000016	0.000038
smoothed	verb	0.6120	0.4423	69	0.000036	0.000089
workers	noun	0.6118	0.4388	20	0.000004	0.000013
p	noun	0.6115	0.4986	39	0.000010	0.000025
clasped	verb	0.6115	0.4664	43	0.000014	0.000048
parked	verb	0.6115	0.5331	92	0.000191	0.000230
transform	verb	0.6115	0.5605	72	0.000036	0.000057
urinated	verb	0.6115	0.5224	76	0.000095	0.000157
withdraw	verb	0.6115	0.5000	75	0.000058	0.000102
backing	verb	0.6113	0.5043	20	0.000003	0.000014
cousin	noun	0.6111	0.4957	27	0.000006	0.000013
stated	verb	0.6111	0.5397	92	0.000167	0.000272
pinched	verb	0.6108	0.4672	40	0.000019	0.000035
casually	adverb	0.6106	0.4939	29	0.000009	0.000051
slipping	verb	0.6106	0.4905	21	0.000004	0.000022
introduce	verb	0.6106	0.5399	86	0.000036	0.000054
storage	noun	0.6106	0.5163	34	0.000009	0.000019
defiled	verb	0.6103	0.4849	50	0.000019	0.000052
collect	verb	0.6101	0.5709	48	0.000023	0.000042
welcomed	verb	0.6101	0.5007	44	0.000013	0.000028
reply	verb	0.6101	0.4693	55	0.000036	0.000080
making	verb	0.6101	0.4532	92	0.000337	0.000388
retch	verb	0.6096	0.5241	50	0.000021	0.000039
extend	verb	0.6096	0.5425	23	0.000006	0.000013
helped	verb	0.6096	0.4471	92	0.000793	0.000966
train	verb	0.6094	0.5090	20	0.000003	0.000014
even	adverb	0.6092	0.5681	92	0.001151	0.001359
calculate	verb	0.6092	0.4939	65	0.000035	0.000063
yelped	verb	0.6092	0.4754	22	0.000004	0.000017
sharpen	verb	0.6087	0.3759	52	0.000018	0.000031
social	adjective	0.6087	0.5331	35	0.000008	0.000018
fade	verb	0.6085	0.4830	48	0.000012	0.000021
others	noun	0.6082	0.5066	77	0.000042	0.000063
falsely	adverb	0.6082	0.4612	27	0.000007	0.000031
uttered	verb	0.6082	0.4981	51	0.000022	0.000088
it's	verb	0.6082	0.4662	82	0.000611	0.001014
restored	verb	0.6082	0.4863	87	0.000080	0.000100
connect	verb	0.6080	0.5019	66	0.000036	0.000055
different	adjective	0.6078	0.5118	87	0.000045	0.000056
rough	adjective	0.6078	0.4856	42	0.000015	0.000026
defy	verb	0.6075	0.5035	64	0.000027	0.000042
start	verb	0.6073	0.5236	92	0.002963	0.003195
sauntered	verb	0.6073	0.4676	38	0.000024	0.000097
disconnected	verb	0.6073	0.5196	44	0.000014	0.000032
Jake	noun	0.6073	0.4660	25	0.000009	0.000027
mixed	adjective	0.6068	0.4986	92	0.000193	0.000244
region	noun	0.6068	0.4551	39	0.000009	0.000015
Maria	noun	0.6068	0.4499	52	0.000015	0.000038
save	verb	0.6068	0.5302	91	0.000255	0.000297
deeply	adverb	0.6066	0.4612	20	0.000003	0.000011
ancient	adjective	0.6063	0.3417	91	0.000101	0.000117
defaced	verb	0.6063	0.4485	67	0.000043	0.000096
petted	verb	0.6061	0.4556	24	0.000008	0.000016
threaded	verb	0.6059	0.4679	33	0.000007	0.000018
grown	verb	0.6056	0.4523	32	0.000009	0.000019
toast	verb	0.6056	0.4627	40	0.000009	0.000016
compliance	noun	0.6056	0.5090	20	0.000004	0.000012
exhausted	verb	0.6056	0.5057	24	0.000004	0.000011
flee	verb	0.6054	0.4750	91	0.000182	0.000224
rewrite	verb	0.6054	0.5095	25	0.000005	0.000020
played	verb	0.6054	0.5388	92	0.000267	0.000313
intentionally	adverb	0.6052	0.5598	36	0.000013	0.000025
mistakenly	adverb	0.6049	0.5345	21	0.000010	0.000018
charged	verb	0.6049	0.4837	90	0.000131	0.000188
injured	verb	0.6049	0.4773	75	0.000057	0.000099
apologies	noun	0.6049	0.4905	65	0.000020	0.000030
kids	noun	0.6049	0.5728	67	0.000040	0.000058
wear	verb	0.6049	0.4972	77	0.000066	0.000099
exhaling	verb	0.6049	0.5241	22	0.000004	0.000010
desecrated	verb	0.6047	0.4603	86	0.000125	0.000209
re	verb	0.6044	0.5175	70	0.000204	0.000335
backpack	noun	0.6044	0.4948	21	0.000005	0.000018
weaken	verb	0.6044	0.4835	41	0.000009	0.000017
grand	noun	0.6042	0.5019	20	0.000003	0.000011
exiting	verb	0.6042	0.5759	90	0.000141	0.000183
learn	verb	0.6040	0.4542	91	0.000278	0.000349
added	verb	0.6040	0.5425	92	0.002576	0.002830
list	verb	0.6040	0.5222	27	0.000006	0.000016
darted	verb	0.6040	0.4397	24	0.000007	0.000039
shouting	verb	0.6040	0.4192	62	0.000024	0.000045
screamed	verb	0.6040	0.5359	91	0.000999	0.001229
mess	verb	0.6040	0.5742	22	0.000004	0.000012
forcibly	adverb	0.6035	0.4934	48	0.000018	0.000040
sword	noun	0.6035	0.4929	35	0.000008	0.000017
implied	verb	0.6033	0.4109	60	0.000031	0.000082
dim	noun	0.6033	0.4551	20	0.000003	0.000010
knelt	noun	0.6033	0.5012	90	0.000224	0.000309
darkness	noun	0.6030	0.5515	85	0.000054	0.000072
measured	verb	0.6030	0.5402	35	0.000024	0.000041
departing	verb	0.6030	0.5638	49	0.000021	0.000044
scrolled	verb	0.6030	0.4357	89	0.000187	0.000229
setting	verb	0.6030	0.5430	69	0.000029	0.000048
finally	adverb	0.6030	0.4646	92	0.000750	0.000827
descended	verb	0.6026	0.5076	39	0.000016	0.000032
skipping	verb	0.6021	0.4943	29	0.000006	0.000012
publicly	adverb	0.6016	0.4745	81	0.000041	0.000061
nearby	adverb	0.6016	0.4891	29	0.000006	0.000013
involved	verb	0.6016	0.4565	89	0.000152	0.000185
rushed	verb	0.6011	0.4939	92	0.000243	0.000380
rethink	verb	0.6011	0.4929	21	0.000005	0.000027
shielded	verb	0.6011	0.4891	67	0.000022	0.000038
lying	verb	0.6011	0.4986	24	0.000005	0.000013
manually	adverb	0.6007	0.4809	28	0.000006	0.000018
flushed	verb	0.6007	0.4660	39	0.000016	0.000030
am	verb	0.6007	0.5246	92	0.001035	0.001065
fractions	noun	0.6004	0.4412	32	0.000007	0.000015
gritted	verb	0.6004	0.4764	34	0.000008	0.000022
didn	noun	0.6002	0.4839	53	0.000790	0.001318
discovered	verb	0.6002	0.5269	92	0.001960	0.002138
lunged	verb	0.6002	0.5406	76	0.000065	0.000129
search	verb	0.6002	0.5321	92	0.000161	0.000209
uploaded	verb	0.6002	0.4376	74	0.000045	0.000062
spin	verb	0.6002	0.4820	47	0.000016	0.000041
cursed	verb	0.6002	0.4544	90	0.000360	0.000498
ruined	verb	0.6000	0.4813	86	0.000158	0.000191
feel	verb	0.5997	0.4802	92	0.002862	0.003009
feeling	verb	0.5997	0.5274	54	0.000022	0.000045
crumble	verb	0.5997	0.4400	73	0.000068	0.000090
authorities	noun	0.5997	0.4778	39	0.000012	0.000022
demonstrate	verb	0.5992	0.5789	53	0.000019	0.000032
landed	verb	0.5992	0.5250	92	0.000249	0.000320
shivered	verb	0.5992	0.5095	57	0.000021	0.000045
include	verb	0.5992	0.5458	83	0.000077	0.000129
lost	verb	0.5992	0.5392	92	0.000370	0.000415
fold	verb	0.5992	0.4901	23	0.000004	0.000013
admitting	verb	0.5992	0.5024	25	0.000008	0.000026
escaped	verb	0.5990	0.4806	90	0.000141	0.000190
leaked	verb	0.5990	0.4773	26	0.000006	0.000013
installed	verb	0.5988	0.4972	91	0.000295	0.000344
expensive	adjective	0.5985	0.5206	24	0.000004	0.000011
plant	noun	0.5983	0.4858	29	0.000006	0.000013
insist	verb	0.5983	0.4750	27	0.000012	0.000048
stressed	verb	0.5983	0.5161	21	0.000006	0.000031
team	noun	0.5983	0.5340	25	0.000006	0.000012
now	adverb	0.5978	0.4863	92	0.004133	0.004881
always	adverb	0.5978	0.4802	92	0.000215	0.000273
issued	verb	0.5978	0.4872	73	0.000049	0.000076
