tear	27.000000
woke	26.352941
exist	28.960784
offered	26.137255
points	32.196078
spending	24.784314
meal	28.862745
original	28.235294
shopping	30.000000
dump	28.823529
bridge	45.705882
fortune	29.764706
hated	28.215686
wise	28.470588
avoid	24.294118
fellas	38.686275
slip	25.882353
cousin	48.843137
grown	25.000000
likely	25.764706
burned	28.392157
caused	25.843137
raised	25.725490
research	33.098039
female	31.607843
process	27.980392
crew	47.529412
bell	39.333333
Monday	33.294118
letters	37.450980
ln	73.588235
anytime	24.470588
ashamed	27.372549
player	37.764706
tip	27.627451
weather	34.235294
dick	53.000000
puts	24.000000
brains	27.470588
curious	26.215686
regret	27.137255
spring	31.313725
insurance	38.333333
paint	36.803922
society	32.921569
warn	25.352941
signal	37.764706
higher	27.843137
J	78.941176
passing	25.980392
period	27.784314
physical	27.176471
nonsense	28.470588
rights	29.607843
based	26.607843
client	53.235294
command	43.627451
yellow	33.803922
reached	24.725490
attitude	26.078431
awake	26.705882
science	37.254902
thousands	27.647059
film	65.254902
wanting	24.529412
amount	24.745098
boring	27.411765
base	35.372549
San	49.862745
disappeared	28.803922
connection	27.176471
glasses	33.117647
rise	27.431373
lab	39.607843
unit	36.176471
bleeding	29.725490
bullet	38.235294
post	32.431373
dating	33.117647
dozen	24.137255
success	27.254902
charges	29.529412
grateful	26.568627
medicine	34.196078
season	31.470588
switch	28.117647
breathing	27.784314
jobs	27.607843
stood	25.784314
babies	33.411765
energy	32.901961
midnight	28.372549
bath	31.117647
surely	27.588235
grade	29.274510
plays	29.823529
eventually	24.431373
license	32.058824
pounds	31.274510
traffic	28.509804
babe	35.568627
bags	28.549020
celebrate	24.862745
disgusting	26.607843
healthy	24.745098
hung	28.156863
Detective	61.117647
Freeze	32.156863
hates	25.745098
treated	23.901961
staff	32.000000
talks	23.843137
below	28.039216
friendly	26.039216
stranger	27.000000
telephone	32.372549
dies	24.901961
project	37.392157
airport	38.039216
knocked	24.725490
model	32.058824
wide	23.803922
desperate	25.686275
ruined	25.529412
aside	23.764706
direction	24.078431
vacation	32.803922
fought	26.705882
assistant	32.215686
gay	59.078431
gosh	29.901961
score	30.431373
shoulder	26.196078
Charlie	111.137255
Ms	50.960784
becomes	24.137255
drag	26.450980
trees	30.686275
proper	25.274510
jacket	33.411765
closing	26.137255
cases	28.156863
event	26.372549
weapons	40.490196
Bob	91.490196
firm	35.274510
theory	28.607843
becoming	22.882353
cab	35.803922
extremely	23.725490
funeral	33.196078
Nah	28.098039
trial	49.372549
setting	21.549020
slowly	25.078431
military	41.235294
practically	22.843137
appear	23.372549
carefully	23.568627
clever	27.274510
basically	26.019608
hire	25.529412
distance	25.607843
easily	22.568627
wasting	22.254902
Aunt	55.196078
Chinese	44.431373
freedom	33.098039
remembered	22.470588
toilet	28.901961
considered	23.176471
led	24.019608
pure	24.921569
shots	28.372549
David	101.882353
James	65.843137
suicide	34.254902
birth	27.549020
exact	22.627451
Sam	123.156863
rooms	26.000000
charming	28.117647
knees	25.882353
loving	25.000000
monster	38.862745
target	37.960784
chase	32.803922
stealing	24.803922
younger	24.647059
punch	29.686275
rate	24.921569
smoking	26.156863
de	42.372549
rat	32.607843
fourth	26.450980
California	38.666667
fail	24.588235
circumstances	22.941176
stone	40.627451
wound	26.529412
knowledge	25.529412
pride	27.666667
official	24.000000
television	33.901961
bomb	53.647059
tour	30.803922
hitting	23.529412
returned	24.764706
kinds	21.980392
direct	24.039216
pathetic	24.196078
unusual	23.725490
attorney	40.392157
effect	23.901961
fella	33.431373
staring	23.450980
parking	27.039216
statement	29.235294
bust	27.568627
disappointed	22.039216
Paul	94.137255
section	27.333333
embarrassing	22.843137
plate	25.647059
create	25.274510
access	31.666667
joy	28.549020
steps	24.686275
pissed	25.490196
County	33.764706
hill	37.549020
scary	26.196078
committed	24.019608
advantage	22.058824
reality	30.254902
odd	24.039216
quarter	26.019608
community	29.137255
loser	27.078431
winner	31.215686
sale	25.392157
separate	21.705882
Van	51.784314
flat	26.215686
sexual	33.196078
sexy	29.980392
sucks	24.470588
sharp	23.784314
request	25.568627
sensitive	22.529412
edge	23.509804
helps	21.254902
cutting	22.078431
Washington	42.000000
bread	28.333333
candy	35.784314
gate	32.039216
beating	22.745098
button	28.254902
reports	25.411765
bloody	38.470588
facts	27.313725
alarm	29.843137
cooking	25.627451
joint	27.549020
Paris	69.235294
suffer	22.509804
intend	23.196078
nasty	22.568627
hundreds	21.725490
investigation	29.235294
understanding	21.901961
guts	23.745098
leader	31.156863
mistakes	21.882353
stopping	20.901961
shoe	30.392157
crash	28.647059
Twenty	27.019608
members	24.000000
gorgeous	24.058824
manage	21.470588
walls	24.725490
chocolate	29.392157
claim	25.392157
closet	27.078431
Lieutenant	104.039216
lover	26.627451
moments	21.588235
mountain	35.392157
rude	22.058824
guests	25.705882
lousy	23.725490
silence	25.372549
spell	36.647059
cleaning	22.686275
talent	26.117647
row	26.333333
stops	21.803922
attractive	24.627451
grave	26.274510
parties	23.176471
silver	31.745098
thrown	20.529412
guarantee	22.019608
toward	22.921569
busted	22.901961
G	42.529412
stands	21.431373
directly	21.254902
highly	21.196078
awesome	31.372549
counting	21.470588
dollar	27.647059
divorce	32.725490
falls	25.509804
miracle	26.647059
mirror	24.176471
path	24.549020
scream	26.411765
fate	26.960784
fucked	44.921569
rare	21.313725
wore	21.196078
signs	22.019608
sweat	21.862745
terms	22.313725
ocean	30.294118
value	21.509804
attacked	23.901961
behavior	22.392157
giant	27.058824
minds	21.019608
presence	20.862745
cigarette	26.607843
horses	40.921569
planet	38.725490
capable	20.823529
illegal	23.509804
magazine	33.196078
naturally	24.509804
nightmare	22.392157
spoken	19.843137
swing	25.980392
Previously	18.098039
bone	26.058824
delicious	21.529412
miserable	21.490196
protection	23.470588
Grandma	45.588235
garbage	26.098039
media	22.294118
sports	27.588235
hearts	22.980392
wheel	27.058824
owner	23.235294
secrets	23.862745
convinced	20.803922
equipment	25.450980
F	50.568627
interrupt	18.725490
jumped	21.137255
kissed	28.509804
popular	23.078431
refuse	20.980392
policy	27.019608
successful	20.333333
appears	21.058824
champagne	31.294118
Mm	31.098039
stairs	23.764706
carried	20.117647
created	23.431373
officers	28.274510
swim	31.803922
negative	25.647059
expert	22.117647
frankly	19.450980
happiness	24.490196
secure	24.333333
garden	26.549020
pizza	33.509804
served	19.745098
stays	19.156863
winter	26.215686
belt	24.352941
considering	19.078431
contract	32.352941
outfit	25.098039
disappear	20.960784
mystery	22.960784
courage	23.666667
hidden	21.274510
pity	23.509804
affair	29.450980
embarrassed	21.431373
nerve	22.960784
progress	21.254902
defense	32.647059
plain	21.823529
plant	27.607843
Rose	53.019608
windows	23.333333
juice	26.882353
soldier	38.921569
mixed	21.372549
kills	19.901961
storm	30.862745
0	21.137255
material	22.137255
possibility	20.294118
families	22.333333
settled	19.431373
impressed	19.058824
leading	20.862745
location	24.764706
object	25.764706
Al	104.039216
tail	23.901961
disease	26.176471
assure	20.019608
Chicago	41.215686
latest	18.725490
wire	27.509804
downtown	21.921569
image	22.627451
Junior	35.784314
millions	22.490196
remove	21.254902
results	22.705882
leads	19.784314
precious	23.352941
tears	22.352941
garage	27.215686
hits	20.000000
pen	24.725490
sounded	18.862745
interview	29.509804
learning	20.313725
winning	23.372549
argue	19.745098
dirt	25.686275
Professor	69.568627
reminds	18.372549
pink	28.470588
source	28.176471
dust	23.843137
piss	23.588235
rings	29.882353
entirely	20.117647
bones	30.607843
breaks	18.823529
director	35.960784
uniform	24.823529
armed	22.823529
engine	31.882353
football	37.529412
pleasant	21.019608
trap	23.843137
convince	18.725490
map	31.823529
approach	20.980392
trash	22.470588
thin	20.176471
gang	30.137255
lake	36.000000
pushing	19.176471
Sergeant	62.941176
super	26.196078
cast	23.137255
conference	25.411765
hurting	19.098039
coast	26.686275
effort	19.352941
per	22.372549
explanation	20.058824
frightened	23.254902
pushed	20.490196
services	20.647059
shift	22.823529
sisters	27.352941
couch	23.470588
flesh	22.058824
panic	21.843137
authority	21.215686
collect	20.000000
engaged	26.019608
percent	25.745098
pie	28.745098
Central	24.745098
friendship	22.823529
Angeles	30.411765
impression	18.549020
recall	19.666667
seats	21.764706
notes	24.607843
bored	20.176471
mercy	25.313725
mighty	26.568627
particularly	18.549020
Peter	90.117647
silent	23.000000
monkey	33.509804
secretary	33.215686
solid	19.568627
terribly	23.627451
awfully	20.294118
Johnny	86.431373
mile	21.000000
Richard	73.823529
students	30.666667
Thursday	24.156863
result	19.764706
rocks	22.882353
tests	23.470588
cleaned	17.784314
yard	25.058824
artist	28.627451
chose	18.666667
enjoying	17.019608
lifetime	18.215686
stock	25.490196
photo	22.843137
senior	26.254902
village	33.568627
deny	21.392157
London	46.019608
snow	31.352941
enjoyed	18.156863
ignore	18.647059
owns	19.137255
trapped	20.196078
Europe	26.823529
chasing	18.294118
surgery	32.372549
emotional	21.196078
eaten	18.176471
rescue	25.411765
screen	23.392157
useless	19.941176
violence	23.000000
yelling	21.313725
rip	20.156863
Tuesday	23.647059
figures	18.607843
ghost	36.588235
memories	22.196078
Whoo	35.078431
pot	22.529412
soup	25.196078
Jeez	20.921569
lack	17.745098
stronger	19.098039
loaded	18.588235
bothering	17.980392
walks	18.352941
audience	25.372549
bury	20.666667
golden	23.274510
threat	20.764706
partners	24.156863
receive	19.450980
suffering	19.431373
bills	21.490196
exchange	20.215686
grandmother	27.784314
provide	17.411765
solve	19.490196
underwear	21.666667
wood	27.000000
rolling	21.549020
attempt	19.117647
newspaper	23.686275
confidence	19.470588
insist	17.843137
route	21.352941
vision	23.882353
foreign	22.294118
joking	18.607843
blowing	18.058824
fifth	19.196078
Grace	42.294118
potential	18.823529
Ray	97.372549
routine	19.843137
sandwich	21.921569
asks	16.705882
packed	17.725490
ripped	19.058824
failure	20.019608
specific	17.803922
coincidence	18.588235
spit	19.352941
steady	22.705882
trained	18.862745
crossed	17.137255
woods	29.058824
chain	21.215686
chick	26.156863
fully	17.254902
Robert	63.176471
ancient	21.666667
bound	18.431373
houses	19.117647
birds	25.882353
detail	19.392157
sneak	16.882353
quality	18.568627
range	22.764706
wrap	17.803922
prize	22.392157
teaching	19.803922
reputation	19.274510
scratch	18.843137
cheer	18.686275
desire	20.274510
England	35.215686
Henry	76.549020
vote	34.333333
march	24.019608
touching	17.411765
farm	30.039216
yell	18.411765
desert	27.980392
therefore	20.745098
tricks	19.000000
Jim	64.254902
murderer	26.568627
slipped	16.627451
cow	25.509804
standard	18.431373
ambulance	22.411765
cancel	18.294118
century	20.843137
channel	24.411765
egg	26.039216
kissing	23.313725
arrive	18.686275
wipe	16.882353
climb	19.745098
commit	19.294118
passion	19.764706
Jimmy	80.215686
proceed	20.901961
wasted	16.745098
starving	16.960784
former	18.274510
performance	21.823529
ease	19.098039
fallen	16.921569
escaped	19.431373
begins	16.549020
fruit	21.725490
hunt	25.862745
Cheers	22.705882
impressive	16.960784
series	20.156863
hoped	16.274510
nail	18.647059
smooth	18.274510
tries	15.823529
aboard	26.627451
believes	17.352941
odds	19.019608
ordinary	19.078431
sec	17.196078
sentence	20.529412
mental	19.647059
suits	17.549020
actual	17.333333
Grant	32.549020
managed	16.588235
studying	19.352941
package	22.784314
normally	16.039216
thief	24.274510
delivery	19.941176
duck	24.764706
noon	18.117647
trusted	16.784314
universe	25.274510
argument	17.000000
challenge	19.862745
deserves	15.843137
generous	16.705882
joined	16.490196
jokes	20.392157
supply	18.666667
files	26.627451
trace	19.392157
ill	21.274510
Buck	33.745098
poison	24.549020
finest	16.470588
hug	19.333333
clue	17.607843
shy	18.372549
describe	16.980392
term	17.450980
University	23.588235
warned	15.843137
comfort	17.215686
dawn	25.509804
issues	18.705882
occasion	16.549020
offense	16.470588
underneath	16.254902
arranged	16.156863
Sue	29.372549
Charles	51.098039
cruel	18.352941
apple	23.666667
circle	21.509804
patients	29.627451
Prince	45.078431
skip	21.098039
wallet	22.803922
messages	18.588235
worrying	16.215686
Billy	69.117647
cleared	16.509804
demand	17.117647
estate	21.098039
hers	15.725490
ho	41.980392
hunting	21.196078
library	22.941176
Mexico	30.980392
threatened	16.568627
Amen	25.980392
K	34.176471
dropping	16.196078
foolish	17.509804
incident	17.313725
disaster	17.274510
enemies	19.313725
island	39.568627
meantime	15.078431
orange	22.313725
sides	16.215686
connected	17.274510
defend	18.803922
education	19.529412
bowl	21.450980
delivered	16.137255
designed	17.529412
plastic	18.764706
speaks	20.941176
continues	21.352941
express	17.921569
Roger	49.803922
wave	21.254902
ability	19.215686
basement	21.058824
fabulous	20.509804
violent	16.666667
blown	15.901961
mix	16.352941
transfer	20.549020
elevator	24.411765
modern	18.235294
princess	39.588235
smiling	17.196078
Ben	97.921569
humor	16.647059
offering	15.235294
powers	35.803922
visiting	15.431373
gather	15.666667
madam	44.000000
tank	25.607843
bars	17.960784
butter	20.431373
cents	21.843137
customers	19.058824
federal	23.000000
instance	16.784314
purse	19.764706
Alright	79.294118
current	17.039216
remains	17.450980
victims	23.450980
bastards	18.490196
dumped	17.941176
journey	19.941176
collection	18.156863
messed	16.725490
background	17.627451
dreaming	18.411765
events	16.862745
forces	20.862745
reasonable	18.549020
vehicle	22.607843
soda	19.843137
valuable	15.588235
pills	24.823529
shine	20.647059
stake	16.607843
taxi	25.843137
bull	27.509804
searching	16.784314
sport	19.901961
struck	16.196078
Americans	25.352941
chosen	18.176471
protecting	16.019608
fishing	23.607843
metal	19.450980
wishes	18.431373
classic	16.156863
Ed	75.647059
Sheriff	61.078431
fed	15.882353
V	27.333333
wins	19.372549
costs	15.784314
uses	15.254902
sticking	14.529412
accepted	15.705882
alert	20.607843
dates	18.254902
answered	15.196078
arrange	15.509804
creature	21.411765
guide	17.843137
officially	15.196078
released	17.294118
witnesses	19.705882
judgment	16.450980
snap	17.392157
advance	15.980392
rope	22.705882
reaction	16.274510
role	18.215686
behave	16.235294
concentrate	15.647059
hop	19.156863
soldiers	27.627451
marks	21.901961
zero	21.450980
imagination	17.352941
mate	29.235294
opposite	15.196078
rotten	17.470588
begging	15.019608
perform	16.098039
pretending	15.588235
revenge	19.039216
Twelve	18.823529
beats	15.039216
doll	24.764706
intelligence	19.274510
opens	16.627451
sacrifice	17.901961
lawyers	19.117647
political	21.862745
sink	16.921569
uncomfortable	15.647059
chat	16.274510
treatment	19.313725
wondered	14.901961
beef	19.705882
Harry	82.215686
pipe	19.392157
punk	21.980392
Colonel	96.254902
forth	15.764706
laundry	19.058824
listened	14.647059
painful	15.156863
H	27.725490
Santa	46.686275
timing	14.980392
baseball	25.254902
exercise	17.725490
fashion	18.764706
fifty	18.823529
kicking	15.588235
satisfied	15.509804
shown	14.176471
strangers	15.450980
tone	16.862745
anger	19.431373
damned	17.607843
painting	29.196078
suspicious	15.980392
swimming	19.980392
bride	24.215686
apology	15.764706
glory	21.490196
solution	15.823529
victory	21.450980
blows	15.549020
guards	24.254902
neighbors	17.019608
print	19.960784
wings	19.666667
Aah	52.705882
cared	14.176471
greater	16.058824
homework	20.137255
trigger	16.882353
seek	18.313725
union	21.784314
China	24.862745
prisoner	23.137255
gentle	16.549020
motion	18.960784
deck	23.764706
dreamed	15.372549
flower	22.764706
hopes	15.098039
