thinking,process,category,subcategory,regex
conceptual,secondary,moral_imperative,,\bcustomiz
conceptual,secondary,moral_imperative,,\bduti
conceptual,secondary,moral_imperative,,\bduty
conceptual,secondary,moral_imperative,,\bethic
conceptual,secondary,moral_imperative,,\bhonest
conceptual,secondary,moral_imperative,,\bhonesty
conceptual,secondary,moral_imperative,,\bhonor
conceptual,secondary,moral_imperative,,\bhonorabl
conceptual,secondary,moral_imperative,,\bhonour
conceptual,secondary,moral_imperative,,\bhonourabl
conceptual,secondary,moral_imperative,,\bjustic
conceptual,secondary,moral_imperative,,\blaw
conceptual,secondary,moral_imperative,,\blawful
conceptual,secondary,moral_imperative,,\blaws
conceptual,secondary,moral_imperative,,\blegal
conceptual,secondary,moral_imperative,,\blegitimacy
conceptual,secondary,moral_imperative,,\blegitimat
conceptual,secondary,moral_imperative,,\bmoral
conceptual,secondary,moral_imperative,,\bmorality
conceptual,secondary,moral_imperative,,\bought
conceptual,secondary,moral_imperative,,\bprerogativ
conceptual,secondary,moral_imperative,,\bprincipl
conceptual,secondary,moral_imperative,,\bprivileg
conceptual,secondary,moral_imperative,,\bproper
conceptual,secondary,moral_imperative,,\brectitud
conceptual,secondary,moral_imperative,,\brespect
conceptual,secondary,moral_imperative,,\brespectful
conceptual,secondary,moral_imperative,,\bresponsibility
conceptual,secondary,moral_imperative,,\bresponsibl
conceptual,secondary,moral_imperative,,\bright
conceptual,secondary,moral_imperative,,\brighteou
conceptual,secondary,moral_imperative,,\brightful
conceptual,secondary,moral_imperative,,\bsanct
conceptual,secondary,moral_imperative,,\bshould
conceptual,secondary,moral_imperative,,\btrustworthy
conceptual,secondary,moral_imperative,,\bunjust
conceptual,secondary,moral_imperative,,\bupright
conceptual,secondary,moral_imperative,,\bvirtu
conceptual,emotions,positive_affect,,\bamus
conceptual,emotions,positive_affect,,\bamusement
conceptual,emotions,positive_affect,,\bblith
conceptual,emotions,positive_affect,,\bcarefre
conceptual,emotions,positive_affect,,\bcelebrat
conceptual,emotions,positive_affect,,\bcheer
conceptual,emotions,positive_affect,,\bcheerful
conceptual,emotions,positive_affect,,\bcheery
conceptual,emotions,positive_affect,,\bchuckl
conceptual,emotions,positive_affect,,\bdelight
conceptual,emotions,positive_affect,,\bdelightful
conceptual,emotions,positive_affect,,\belat
conceptual,emotions,positive_affect,,\benjoy
conceptual,emotions,positive_affect,,\benjoyabl
conceptual,emotions,positive_affect,,\benjoyment
conceptual,emotions,positive_affect,,\bentertain
conceptual,emotions,positive_affect,,\bentertainment
conceptual,emotions,positive_affect,,\benthusiasm
conceptual,emotions,positive_affect,,\benthusiastic
conceptual,emotions,positive_affect,,\bexcit
conceptual,emotions,positive_affect,,\bexhilerat
conceptual,emotions,positive_affect,,\bexult
conceptual,emotions,positive_affect,,\bexultant
conceptual,emotions,positive_affect,,\bfun
conceptual,emotions,positive_affect,,\bfunny
conceptual,emotions,positive_affect,,\bgaiety
conceptual,emotions,positive_affect,,\bgay
conceptual,emotions,positive_affect,,\bglad
conceptual,emotions,positive_affect,,\bgladnes
conceptual,emotions,positive_affect,,\bglee
conceptual,emotions,positive_affect,,\bgleeful
conceptual,emotions,positive_affect,,\bgleely
conceptual,emotions,positive_affect,,\bgratifi
conceptual,emotions,positive_affect,,\bgratify
conceptual,emotions,positive_affect,,\bgrin
conceptual,emotions,positive_affect,,\bhappines
conceptual,emotions,positive_affect,,\bhappy
conceptual,emotions,positive_affect,,\bhilariou
conceptual,emotions,positive_affect,,\bhumor
conceptual,emotions,positive_affect,,\bhumorou
conceptual,emotions,positive_affect,,\bhumour
conceptual,emotions,positive_affect,,\bhumourou
conceptual,emotions,positive_affect,,\bjocund
conceptual,emotions,positive_affect,,\bjok
conceptual,emotions,positive_affect,,\bjolly
conceptual,emotions,positive_affect,,\bjovial
conceptual,emotions,positive_affect,,\bjoy
conceptual,emotions,positive_affect,,\bjoyful
conceptual,emotions,positive_affect,,\bjoyou
conceptual,emotions,positive_affect,,\blaugh
conceptual,emotions,positive_affect,,\blaughter
conceptual,emotions,positive_affect,,\bmerriment
conceptual,emotions,positive_affect,,\bmerry
conceptual,emotions,positive_affect,,\bmirth
conceptual,emotions,positive_affect,,\bmirthful
conceptual,emotions,positive_affect,,\boverjoy
conceptual,emotions,positive_affect,,\bplayful
conceptual,emotions,positive_affect,,\bpleasantry
conceptual,emotions,positive_affect,,\bpleasur
conceptual,emotions,positive_affect,,\bpleasurabl
conceptual,emotions,positive_affect,,\brejoic
conceptual,emotions,positive_affect,,\brelief
conceptual,emotions,positive_affect,,\breliev
conceptual,emotions,positive_affect,,\brollick
conceptual,emotions,positive_affect,,\bsatisf
conceptual,emotions,positive_affect,,\bsmil
conceptual,emotions,positive_affect,,\bthril
conceptual,emotions,positive_affect,,\bthrill
conceptual,emotions,positive_affect,,\bvivaciou
conceptual,emotions,positive_affect,,\bvivacity
conceptual,emotions,anxiety,,\bafraid
conceptual,emotions,anxiety,,\baghast
conceptual,emotions,anxiety,,\balarm
conceptual,emotions,anxiety,,\banguish
conceptual,emotions,anxiety,,\banxi
conceptual,emotions,anxiety,,\bavoid
conceptual,emotions,anxiety,,\bblush
conceptual,emotions,anxiety,,\bcares
conceptual,emotions,anxiety,,\bcoward
conceptual,emotions,anxiety,,\bcower
conceptual,emotions,anxiety,,\bcrisi
conceptual,emotions,anxiety,,\bdangerou
conceptual,emotions,anxiety,,\bdesperat
conceptual,emotions,anxiety,,\bdistres
conceptual,emotions,anxiety,,\bdread
conceptual,emotions,anxiety,,\bdreadful
conceptual,emotions,anxiety,,\bfear
conceptual,emotions,anxiety,,\bfearful
conceptual,emotions,anxiety,,\bfrantic
conceptual,emotions,anxiety,,\bfret
conceptual,emotions,anxiety,,\bfright
conceptual,emotions,anxiety,,\bhorrifi
conceptual,emotions,anxiety,,\bhorrify
conceptual,emotions,anxiety,,\bhorror
conceptual,emotions,anxiety,,\bnervou
conceptual,emotions,anxiety,,\bnervousnes
conceptual,emotions,anxiety,,\bpanic
conceptual,emotions,anxiety,,\bphobia
conceptual,emotions,anxiety,,\bphobic
conceptual,emotions,anxiety,,\bscare
conceptual,emotions,anxiety,,\bscared
conceptual,emotions,anxiety,,\bscares
conceptual,emotions,anxiety,,\bscary
conceptual,emotions,anxiety,,\bshriek
conceptual,emotions,anxiety,,\bshudder
conceptual,emotions,anxiety,,\bshy
conceptual,emotions,anxiety,,\bterrifi
conceptual,emotions,anxiety,,\bterrify
conceptual,emotions,anxiety,,\bterror
conceptual,emotions,anxiety,,\btimid
conceptual,emotions,anxiety,,\btrauma
conceptual,emotions,anxiety,,\btrembl
conceptual,emotions,anxiety,,\btremor
conceptual,emotions,anxiety,,\btremulou
conceptual,emotions,anxiety,,\btroubl
conceptual,emotions,anxiety,,\buneasines
conceptual,emotions,anxiety,,\buneasy
conceptual,emotions,anxiety,,\bworri
conceptual,emotions,anxiety,,\bworry
conceptual,emotions,sadness,,\baggrieved
conceptual,emotions,sadness,,\balas
conceptual,emotions,sadness,,\bdeject
conceptual,emotions,sadness,,\bdepres
conceptual,emotions,sadness,,\bdepress
conceptual,emotions,sadness,,\bdespair
conceptual,emotions,sadness,,\bdespondant
conceptual,emotions,sadness,,\bdespondent
conceptual,emotions,sadness,,\bdirg
conceptual,emotions,sadness,,\bdisappoint
conceptual,emotions,sadness,,\bdisappointment
conceptual,emotions,sadness,,\bdisconsolat
conceptual,emotions,sadness,,\bdiscourag
conceptual,emotions,sadness,,\bdishearten
conceptual,emotions,sadness,,\bdismal
conceptual,emotions,sadness,,\bdissatisfi
conceptual,emotions,sadness,,\bdissatisfy
conceptual,emotions,sadness,,\bdistraught
conceptual,emotions,sadness,,\bdoldrum
conceptual,emotions,sadness,,\bdowncast
conceptual,emotions,sadness,,\bdreary
conceptual,emotions,sadness,,\belegy
conceptual,emotions,sadness,,\bforlorn
conceptual,emotions,sadness,,\bfrown
conceptual,emotions,sadness,,\bfunereal
conceptual,emotions,sadness,,\bgrie
conceptual,emotions,sadness,,\bgroan
conceptual,emotions,sadness,,\bhopeles
conceptual,emotions,sadness,,\bhumiliat
conceptual,emotions,sadness,,\blament
conceptual,emotions,sadness,,\blamentat
conceptual,emotions,sadness,,\blone
conceptual,emotions,sadness,,\blonelines
conceptual,emotions,sadness,,\bmelanc
conceptual,emotions,sadness,,\bmiserabl
conceptual,emotions,sadness,,\bmiseri
conceptual,emotions,sadness,,\bmisery
conceptual,emotions,sadness,,\bmoan
conceptual,emotions,sadness,,\bmourn
conceptual,emotions,sadness,,\bmournful
conceptual,emotions,sadness,,\borphan
conceptual,emotions,sadness,,\bpain
conceptual,emotions,sadness,,\bpitiful
conceptual,emotions,sadness,,\bplaint
conceptual,emotions,sadness,,\bregret
conceptual,emotions,sadness,,\bregretful
conceptual,emotions,sadness,,\bremors
conceptual,emotions,sadness,,\brepent
conceptual,emotions,sadness,,\brepentanc
conceptual,emotions,sadness,,\brepentenc
conceptual,emotions,sadness,,\brue
conceptual,emotions,sadness,,\bsad
conceptual,emotions,sadness,,\bsadden
conceptual,emotions,sadness,,\bsadly
conceptual,emotions,sadness,,\bsadnes
conceptual,emotions,sadness,,\bsob
conceptual,emotions,sadness,,\bsobb
conceptual,emotions,sadness,,\bsobs
conceptual,emotions,sadness,,\bsomber
conceptual,emotions,sadness,,\bsombr
conceptual,emotions,sadness,,\bsorrow
conceptual,emotions,sadness,,\bsorrowful
conceptual,emotions,sadness,,\bsorry
conceptual,emotions,sadness,,\bsuffer
conceptual,emotions,sadness,,\btearful
conceptual,emotions,sadness,,\btragedy
conceptual,emotions,sadness,,\btragic
conceptual,emotions,sadness,,\bunhappines
conceptual,emotions,sadness,,\bunhappy
conceptual,emotions,sadness,,\bwail
conceptual,emotions,sadness,,\bweep
conceptual,emotions,sadness,,\bwept
conceptual,emotions,sadness,,\bwhin
conceptual,emotions,sadness,,\bwoe
conceptual,emotions,sadness,,\bwoes
conceptual,emotions,affection,,\baffect
conceptual,emotions,affection,,\baffectionat
conceptual,emotions,affection,,\bamorou
conceptual,emotions,affection,,\bamourou
conceptual,emotions,affection,,\bappreciat
conceptual,emotions,affection,,\battractiv
conceptual,emotions,affection,,\bbefriend
conceptual,emotions,affection,,\bbelov
conceptual,emotions,affection,,\bbosom
conceptual,emotions,affection,,\bbridal
conceptual,emotions,affection,,\bbride
conceptual,emotions,affection,,\bcherish
conceptual,emotions,affection,,\bcongenial
conceptual,emotions,affection,,\bcordial
conceptual,emotions,affection,,\bcourtship
conceptual,emotions,affection,,\bdarl
conceptual,emotions,affection,,\bdear
conceptual,emotions,affection,,\bdevot
conceptual,emotions,affection,,\bembrac
conceptual,emotions,affection,,\benamor
conceptual,emotions,affection,,\benamour
conceptual,emotions,affection,,\bendear
conceptual,emotions,affection,,\bfamiliar
conceptual,emotions,affection,,\bfarewell
conceptual,emotions,affection,,\bfavor
conceptual,emotions,affection,,\bfavour
conceptual,emotions,affection,,\bfianc
conceptual,emotions,affection,,\bflirt
conceptual,emotions,affection,,\bfond
conceptual,emotions,affection,,\bfonder
conceptual,emotions,affection,,\bfondnes
conceptual,emotions,affection,,\bfraternity
conceptual,emotions,affection,,\bfriend
conceptual,emotions,affection,,\bfriendship
conceptual,emotions,affection,,\bgoodby
conceptual,emotions,affection,,\bgrateful
conceptual,emotions,affection,,\bintimacy
conceptual,emotions,affection,,\bintimat
conceptual,emotions,affection,,\bkind
conceptual,emotions,affection,,\bkindnes
conceptual,emotions,affection,,\blike
conceptual,emotions,affection,,\bliking
conceptual,emotions,affection,,\blov
conceptual,emotions,affection,,\bmarri
conceptual,emotions,affection,,\bmarriag
conceptual,emotions,affection,,\bmarry
conceptual,emotions,affection,,\bmate
conceptual,emotions,affection,,\bmated
conceptual,emotions,affection,,\bmates
conceptual,emotions,affection,,\bmating
conceptual,emotions,affection,,\bmercy
conceptual,emotions,affection,,\bpat
conceptual,emotions,affection,,\bpats
conceptual,emotions,affection,,\bpatt
conceptual,emotions,affection,,\bpiti
conceptual,emotions,affection,,\bpity
conceptual,emotions,affection,,\bromanc
conceptual,emotions,affection,,\bsweetheart
conceptual,emotions,affection,,\bsympat
conceptual,emotions,affection,,\bunselfish
conceptual,emotions,affection,,\bwarmheart
conceptual,emotions,affection,,\bwelcom
conceptual,emotions,affection,,\bwooed
conceptual,emotions,affection,,\bwooing
conceptual,emotions,affection,,\bwoos
conceptual,emotions,aggression,,\babhor
conceptual,emotions,aggression,,\babus
conceptual,emotions,aggression,,\babusiv
conceptual,emotions,aggression,,\baccus
conceptual,emotions,aggression,,\bafflict
conceptual,emotions,aggression,,\baggress
conceptual,emotions,aggression,,\baggressiv
conceptual,emotions,aggression,,\bambush
conceptual,emotions,aggression,,\banger
conceptual,emotions,aggression,,\bangri
conceptual,emotions,aggression,,\bangrier
conceptual,emotions,aggression,,\bangry
conceptual,emotions,aggression,,\bannihilat
conceptual,emotions,aggression,,\bannoy
conceptual,emotions,aggression,,\bannoyanc
conceptual,emotions,aggression,,\bantagoniz
conceptual,emotions,aggression,,\bargu
conceptual,emotions,aggression,,\bargument
conceptual,emotions,aggression,,\barmy
conceptual,emotions,aggression,,\barrow
conceptual,emotions,aggression,,\bassault
conceptual,emotions,aggression,,\battack
conceptual,emotions,aggression,,\baveng
conceptual,emotions,aggression,,\bax
conceptual,emotions,aggression,,\baxe
conceptual,emotions,aggression,,\baxes
conceptual,emotions,aggression,,\bbattl
conceptual,emotions,aggression,,\bbeak
conceptual,emotions,aggression,,\bbeat
conceptual,emotions,aggression,,\bbeaten
conceptual,emotions,aggression,,\bbetray
conceptual,emotions,aggression,,\bblade
conceptual,emotions,aggression,,\bblam
conceptual,emotions,aggression,,\bbloody
conceptual,emotions,aggression,,\bbother
conceptual,emotions,aggression,,\bbrawl
conceptual,emotions,aggression,,\bbreak
conceptual,emotions,aggression,,\bbrok
conceptual,emotions,aggression,,\bbroken
conceptual,emotions,aggression,,\bbrutal
conceptual,emotions,aggression,,\bcannon
conceptual,emotions,aggression,,\bchid
conceptual,emotions,aggression,,\bcombat
conceptual,emotions,aggression,,\bcomplain
conceptual,emotions,aggression,,\bcondemn
conceptual,emotions,aggression,,\bconflict
conceptual,emotions,aggression,,\bcontroversial
conceptual,emotions,aggression,,\bcontroversy
conceptual,emotions,aggression,,\bcritic
conceptual,emotions,aggression,,\bcritique
conceptual,emotions,aggression,,\bcruel
conceptual,emotions,aggression,,\bcrush
conceptual,emotions,aggression,,\bcut
conceptual,emotions,aggression,,\bcuts
conceptual,emotions,aggression,,\bcutt
conceptual,emotions,aggression,,\bdamag
conceptual,emotions,aggression,,\bdecei
conceptual,emotions,aggression,,\bdefeat
conceptual,emotions,aggression,,\bdegrad
conceptual,emotions,aggression,,\bdemolish
conceptual,emotions,aggression,,\bdepriv
conceptual,emotions,aggression,,\bderid
conceptual,emotions,aggression,,\bdespis
conceptual,emotions,aggression,,\bdestroy
conceptual,emotions,aggression,,\bdestruct
conceptual,emotions,aggression,,\bdestructiv
conceptual,emotions,aggression,,\bdetest
conceptual,emotions,aggression,,\bdisagre
conceptual,emotions,aggression,,\bdisagreement
conceptual,emotions,aggression,,\bdisapprov
conceptual,emotions,aggression,,\bdiscontent
conceptual,emotions,aggression,,\bdislik
conceptual,emotions,aggression,,\bdisparag
conceptual,emotions,aggression,,\bdisput
conceptual,emotions,aggression,,\bdisturb
conceptual,emotions,aggression,,\bdoubt
conceptual,emotions,aggression,,\benemi
conceptual,emotions,aggression,,\benemy
conceptual,emotions,aggression,,\benrag
conceptual,emotions,aggression,,\bexasperat
conceptual,emotions,aggression,,\bexploit
conceptual,emotions,aggression,,\bexterminat
conceptual,emotions,aggression,,\bfeud
conceptual,emotions,aggression,,\bfierc
conceptual,emotions,aggression,,\bfight
conceptual,emotions,aggression,,\bfootball
conceptual,emotions,aggression,,\bfought
conceptual,emotions,aggression,,\bfuriou
conceptual,emotions,aggression,,\bfury
conceptual,emotions,aggression,,\bgash
conceptual,emotions,aggression,,\bgrappl
conceptual,emotions,aggression,,\bgrowl
conceptual,emotions,aggression,,\bgrudg
conceptual,emotions,aggression,,\bgun
conceptual,emotions,aggression,,\bgunn
conceptual,emotions,aggression,,\bguns
conceptual,emotions,aggression,,\bharm
conceptual,emotions,aggression,,\bharsh
conceptual,emotions,aggression,,\bhate
conceptual,emotions,aggression,,\bhatr
conceptual,emotions,aggression,,\bhit
conceptual,emotions,aggression,,\bhits
conceptual,emotions,aggression,,\bhitt
conceptual,emotions,aggression,,\bhomicid
conceptual,emotions,aggression,,\bhostil
conceptual,emotions,aggression,,\bhurt
conceptual,emotions,aggression,,\bingrat
conceptual,emotions,aggression,,\binjur
conceptual,emotions,aggression,,\binjury
conceptual,emotions,aggression,,\binsult
conceptual,emotions,aggression,,\binvad
conceptual,emotions,aggression,,\binvas
conceptual,emotions,aggression,,\birat
conceptual,emotions,aggression,,\birk
conceptual,emotions,aggression,,\birritable
conceptual,emotions,aggression,,\birritat
conceptual,emotions,aggression,,\bjealou
conceptual,emotions,aggression,,\bjealousy
conceptual,emotions,aggression,,\bjeer
conceptual,emotions,aggression,,\bkick
conceptual,emotions,aggression,,\bkil
conceptual,emotions,aggression,,\bkill
conceptual,emotions,aggression,,\bknif
conceptual,emotions,aggression,,\bkniv
conceptual,emotions,aggression,,\bloath
conceptual,emotions,aggression,,\bmaim
conceptual,emotions,aggression,,\bmistreat
conceptual,emotions,aggression,,\bmock
conceptual,emotions,aggression,,\bmurder
conceptual,emotions,aggression,,\bobliterat
conceptual,emotions,aggression,,\boffend
conceptual,emotions,aggression,,\boppos
conceptual,emotions,aggression,,\bpredatory
conceptual,emotions,aggression,,\bprotest
conceptual,emotions,aggression,,\bquarrel
conceptual,emotions,aggression,,\brage
conceptual,emotions,aggression,,\brages
conceptual,emotions,aggression,,\braging
conceptual,emotions,aggression,,\brapin
conceptual,emotions,aggression,,\brebel
conceptual,emotions,aggression,,\brebell
conceptual,emotions,aggression,,\brebuk
conceptual,emotions,aggression,,\brelentles
conceptual,emotions,aggression,,\breproach
conceptual,emotions,aggression,,\bresent
conceptual,emotions,aggression,,\bresentment
conceptual,emotions,aggression,,\bretribut
conceptual,emotions,aggression,,\breveng
conceptual,emotions,aggression,,\brevolt
conceptual,emotions,aggression,,\bridicul
conceptual,emotions,aggression,,\brip
conceptual,emotions,aggression,,\bripp
conceptual,emotions,aggression,,\brips
conceptual,emotions,aggression,,\brob
conceptual,emotions,aggression,,\brobb
conceptual,emotions,aggression,,\brobs
conceptual,emotions,aggression,,\bsarcasm
conceptual,emotions,aggression,,\bsarcastic
conceptual,emotions,aggression,,\bscalp
conceptual,emotions,aggression,,\bscof
conceptual,emotions,aggression,,\bscoff
conceptual,emotions,aggression,,\bscourg
conceptual,emotions,aggression,,\bseiz
conceptual,emotions,aggression,,\bsever
conceptual,emotions,aggression,,\bseverity
conceptual,emotions,aggression,,\bshatter
conceptual,emotions,aggression,,\bshoot
conceptual,emotions,aggression,,\bshot
conceptual,emotions,aggression,,\bshov
conceptual,emotions,aggression,,\bslain
conceptual,emotions,aggression,,\bslander
conceptual,emotions,aggression,,\bslap
conceptual,emotions,aggression,,\bslaughter
conceptual,emotions,aggression,,\bslay
conceptual,emotions,aggression,,\bslew
conceptual,emotions,aggression,,\bsmash
conceptual,emotions,aggression,,\bsnarl
conceptual,emotions,aggression,,\bsneer
conceptual,emotions,aggression,,\bspear
conceptual,emotions,aggression,,\bspiteful
conceptual,emotions,aggression,,\bspurn
conceptual,emotions,aggression,,\bstab
conceptual,emotions,aggression,,\bsteal
conceptual,emotions,aggression,,\bstol
conceptual,emotions,aggression,,\bstolen
conceptual,emotions,aggression,,\bstrangl
conceptual,emotions,aggression,,\bstrif
conceptual,emotions,aggression,,\bstrik
conceptual,emotions,aggression,,\bstruck
conceptual,emotions,aggression,,\bstruggl
conceptual,emotions,aggression,,\bstubborn
conceptual,emotions,aggression,,\bsword
conceptual,emotions,aggression,,\btaunt
conceptual,emotions,aggression,,\btemper
conceptual,emotions,aggression,,\bthreat
conceptual,emotions,aggression,,\bthreaten
conceptual,emotions,aggression,,\btore
conceptual,emotions,aggression,,\btorment
conceptual,emotions,aggression,,\btorn
conceptual,emotions,aggression,,\btortur
conceptual,emotions,aggression,,\btraitor
conceptual,emotions,aggression,,\btrampl
conceptual,emotions,aggression,,\btreacherou
conceptual,emotions,aggression,,\btreachery
conceptual,emotions,aggression,,\btyrant
conceptual,emotions,aggression,,\bunkind
conceptual,emotions,aggression,,\bvengeanc
conceptual,emotions,aggression,,\bvengeful
conceptual,emotions,aggression,,\bvex
conceptual,emotions,aggression,,\bvexing
conceptual,emotions,aggression,,\bviolat
conceptual,emotions,aggression,,\bviolenc
conceptual,emotions,aggression,,\bviolent
conceptual,emotions,aggression,,\bwar
conceptual,emotions,aggression,,\bwarring
conceptual,emotions,aggression,,\bwarrior
conceptual,emotions,aggression,,\bwars
conceptual,emotions,aggression,,\bweapon
conceptual,emotions,aggression,,\bwhip
conceptual,emotions,aggression,,\bwound
conceptual,emotions,aggression,,\bwrath
conceptual,emotions,aggression,,\bwreck
conceptual,emotions,expressive_behavior,,\bart
conceptual,emotions,expressive_behavior,,\barts
conceptual,emotions,expressive_behavior,,\bbard
conceptual,emotions,expressive_behavior,,\bbark
conceptual,emotions,expressive_behavior,,\bbawl
conceptual,emotions,expressive_behavior,,\bbellow
conceptual,emotions,expressive_behavior,,\bbleat
conceptual,emotions,expressive_behavior,,\bcarol
conceptual,emotions,expressive_behavior,,\bchant
conceptual,emotions,expressive_behavior,,\bclown
conceptual,emotions,expressive_behavior,,\bcrie
conceptual,emotions,expressive_behavior,,\bcriing
conceptual,emotions,expressive_behavior,,\bcry
conceptual,emotions,expressive_behavior,,\bdanc
conceptual,emotions,expressive_behavior,,\bexclaim
conceptual,emotions,expressive_behavior,,\bexpressiv
conceptual,emotions,expressive_behavior,,\bfrisk
conceptual,emotions,expressive_behavior,,\bfrolic
conceptual,emotions,expressive_behavior,,\bgame
conceptual,emotions,expressive_behavior,,\bguitar
conceptual,emotions,expressive_behavior,,\bharp
conceptual,emotions,expressive_behavior,,\bhorn
conceptual,emotions,expressive_behavior,,\bhurrah
conceptual,emotions,expressive_behavior,,\bhurray
conceptual,emotions,expressive_behavior,,\blullaby
conceptual,emotions,expressive_behavior,,\blute
conceptual,emotions,expressive_behavior,,\blutes
conceptual,emotions,expressive_behavior,,\blyre
conceptual,emotions,expressive_behavior,,\bminstrel
conceptual,emotions,expressive_behavior,,\bneigh
conceptual,emotions,expressive_behavior,,\bneighs
conceptual,emotions,expressive_behavior,,\bpainter
conceptual,emotions,expressive_behavior,,\bplay
conceptual,emotions,expressive_behavior,,\bpoem
conceptual,emotions,expressive_behavior,,\bpoet
conceptual,emotions,expressive_behavior,,\bpoetic
conceptual,emotions,expressive_behavior,,\bpoetry
conceptual,emotions,expressive_behavior,,\broar
conceptual,emotions,expressive_behavior,,\bsang
conceptual,emotions,expressive_behavior,,\bscream
conceptual,emotions,expressive_behavior,,\bshout
conceptual,emotions,expressive_behavior,,\bsigh
conceptual,emotions,expressive_behavior,,\bsing
conceptual,emotions,expressive_behavior,,\bsings
conceptual,emotions,expressive_behavior,,\bsport
conceptual,emotions,expressive_behavior,,\bsung
conceptual,emotions,expressive_behavior,,\btroubador
conceptual,emotions,expressive_behavior,,\btroubadour
conceptual,emotions,expressive_behavior,,\bviolin
conceptual,emotions,expressive_behavior,,\bwarbl
conceptual,emotions,expressive_behavior,,\byel
conceptual,emotions,expressive_behavior,,\byell
conceptual,emotions,glory,,\badmir
conceptual,emotions,glory,,\badmirabl
conceptual,emotions,glory,,\badventur
conceptual,emotions,glory,,\bapplaud
conceptual,emotions,glory,,\bapplaus
conceptual,emotions,glory,,\barroganc
conceptual,emotions,glory,,\barrogant
conceptual,emotions,glory,,\baudacity
conceptual,emotions,glory,,\bawe
conceptual,emotions,glory,,\bboast
conceptual,emotions,glory,,\bboastful
conceptual,emotions,glory,,\bbrillianc
conceptual,emotions,glory,,\bbrilliant
conceptual,emotions,glory,,\bcaesar
conceptual,emotions,glory,,\bcastl
conceptual,emotions,glory,,\bconque
conceptual,emotions,glory,,\bcrown
conceptual,emotions,glory,,\bdazzl
conceptual,emotions,glory,,\beagl
conceptual,emotions,glory,,\belit
conceptual,emotions,glory,,\bemperor
conceptual,emotions,glory,,\bempir
conceptual,emotions,glory,,\bexalt
conceptual,emotions,glory,,\bexhibit
conceptual,emotions,glory,,\bexquisit
conceptual,emotions,glory,,\bextraordinary
conceptual,emotions,glory,,\bextrem
conceptual,emotions,glory,,\bfame
conceptual,emotions,glory,,\bfamed
conceptual,emotions,glory,,\bfamou
conceptual,emotions,glory,,\bforemost
conceptual,emotions,glory,,\bgeniu
conceptual,emotions,glory,,\bglor
conceptual,emotions,glory,,\bgold
conceptual,emotions,glory,,\bgolden
conceptual,emotions,glory,,\bgrandeur
conceptual,emotions,glory,,\bgreat
conceptual,emotions,glory,,\bhaughty
conceptual,emotions,glory,,\bhero
conceptual,emotions,glory,,\bhomag
conceptual,emotions,glory,,\billustriou
conceptual,emotions,glory,,\bkingdom
conceptual,emotions,glory,,\bmagestic
conceptual,emotions,glory,,\bmagnificent
conceptual,emotions,glory,,\bmajestic
conceptual,emotions,glory,,\bmajesty
conceptual,emotions,glory,,\bnobl
conceptual,emotions,glory,,\boutstand
conceptual,emotions,glory,,\bpalac
conceptual,emotions,glory,,\bpomp
conceptual,emotions,glory,,\bprestig
conceptual,emotions,glory,,\bprid
conceptual,emotions,glory,,\bprinc
conceptual,emotions,glory,,\bproud
conceptual,emotions,glory,,\brenown
conceptual,emotions,glory,,\bresplendent
conceptual,emotions,glory,,\brich
conceptual,emotions,glory,,\broyal
conceptual,emotions,glory,,\broyalty
conceptual,emotions,glory,,\bsceptr
conceptual,emotions,glory,,\bscorn
conceptual,emotions,glory,,\bsplendid
conceptual,emotions,glory,,\bsplendor
conceptual,emotions,glory,,\bstrut
conceptual,emotions,glory,,\bsublim
conceptual,emotions,glory,,\bsuperior
conceptual,emotions,glory,,\bsuperiority
conceptual,emotions,glory,,\bsuprem
conceptual,emotions,glory,,\bthron
conceptual,emotions,glory,,\btriump
conceptual,emotions,glory,,\bvictor
conceptual,emotions,glory,,\bvictoriou
conceptual,emotions,glory,,\bvictory
conceptual,emotions,glory,,\bwealth
conceptual,emotions,glory,,\bwonder
conceptual,emotions,glory,,\bwonderful
