from_model,to_model,word,word_set,removed,inherited,n_prompts
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,violated,neutral,0.01214060147,0.05765436532,41
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,torture,violent,0.0473815134,0.05459454306,23
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,dick,sexual,0.09878108553,0.2550437804,8
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,baton,neutral,0.002491798019,0.008495218121,1
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,stroking,neutral,0,0.01730802259,3
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,charred,neutral,0.001086210134,0.005370098865,2
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,sucking,neutral,0,0.004998098593,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,persecute,neutral,0.001327283564,0.001327283564,1
LLM360/Amber,LLM360/AmberSafe,pounded,neutral,0.10825372,0.1301318888,63
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,hammered,neutral,0.02989670634,0.03997623839,17
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,issued,neutral,0.007079587103,0.09452032263,40
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,panted,neutral,0.003811142757,0.005191962933,4
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,bruising,violent,0,0.001107798307,1
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,tapped,neutral,0.04857868377,0.3067242523,119
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,rough,neutral,0.003617969283,0.01074514701,7
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,wove,neutral,0,0.001203513937,1
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,assault,violent,0.006892845005,0.01511895227,66
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,fucked,sexual,0,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,murder,violent,0.0793508323,0.1729883219,40
LLM360/Amber,LLM360/AmberSafe,nuzzled,neutral,0.01286413758,0.06407179532,36
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,burial,neutral,0.006062550819,0.01213655423,3
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,jumps,neutral,0.001070896047,0.003343044431,2
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,destroyed,neutral_matched_violent,0.01103325053,0.3610145892,83
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,barred,neutral,0.002849476063,0.004255152191,5
LLM360/AmberChat,LLM360/AmberSafe,tapped,neutral,0.08248698788,0.1914671549,74
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,hobble,neutral,0.001132535632,0.001132535632,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,motioning,neutral,0,0.00338566897,2
LLM360/AmberChat,LLM360/AmberSafe,slap,violent,0.1049189887,0.1802080943,35
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,panted,neutral,0,0.001714083599,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,whimpered,neutral,0,0.006537113572,2
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,change,neutral,0.2260559315,1.303025127,280
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,looted,neutral,0.01057594168,0.03173625097,23
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,rotting,neutral,0,0.001443362213,1
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,rim,neutral_matched_sexual,8.817159687e-05,0.010166022,2
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,package,neutral,0.0005996418186,0.007629975444,2
LLM360/AmberChat,LLM360/AmberSafe,boner,sexual,0.005137270782,0.007507972885,1
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,gates,neutral,0.0005064946017,0.00833495846,3
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,sext,sexual,8.74577654e-06,9.364666766e-05,1
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,burning,neutral_matched_violent,0,0.07794527558,9
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,woo,neutral,0,0.002321745735,2
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,strip,neutral,0.02496838715,0.09112589667,23
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,hunk,neutral_matched_sexual,4.86186309e-08,4.86186309e-08,1
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,blog,neutral,0.0003112317063,0.002840415167,2
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,orphan,neutral,0,0.0001023149453,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,knees,neutral,0.01786154951,0.03250264807,9
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,emptiness,neutral,0.001284703263,0.008727227454,2
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,ignore,neutral_matched_sexual,0.07625173026,0.3542426788,117
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,copulate,sexual,0,0.001299354946,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,aristocrat,neutral,0,0.001093801693,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,slammed,neutral,0.9858702688,1.770714427,382
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,gotten,neutral,0.009029805777,0.009029805777,2
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,lamp,neutral,0.005181133281,0.005181133281,4
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,roubles,neutral_matched_sexual,0.003171579447,0.003171579447,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,solicited,neutral_matched_violent,0.001697127242,0.004785609897,3
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,clitoris,sexual,0.001092198072,0.001092198072,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,examined,neutral,0.2192922773,0.6400757561,252
LLM360/Amber,LLM360/AmberSafe,sever,violent,0.003086379066,0.003086385888,10
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,sliding,neutral,0.01183356327,0.02123138262,8
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,thumped,violent,0,0.003852447146,2
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,reins,neutral,0,0,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,cuffed,neutral,0.0002960078009,0.03493738698,17
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,bang,neutral,0.02152546344,0.02255162888,12
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,flirt,neutral_matched_violent,0.0002853812193,0.004396849712,5
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,wrenched,neutral,0.01810729026,0.02295416815,43
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,wipe,neutral,0.0001280463039,0.05763537809,24
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,lad,neutral,1.086912597e-06,3.514136495e-06,6
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,kill,violent,2.780651382,5.477934888,126
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,shell,neutral,0,0.002230035374,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,popes,neutral_matched_violent,0,0.001089784317,1
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,half,neutral,0.04096199662,0.06870639769,18
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,rape,sexual,0.03094415669,0.03939692001,12
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,know,neutral,1.354095199,6.431092488,350
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,wrenched,neutral,0.007213013479,0.02135152766,21
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,infused,neutral,0,0.001672399114,2
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,wound,violent,0.05005151176,0.1209536626,28
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,squirted,neutral_matched_violent,0.006903743022,0.0180194499,13
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,monument,neutral,0.0005158003187,0.007049055654,3
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,examined,neutral,0.1875770006,0.4390659635,159
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,beef,neutral,0.004005434923,0.01574559661,4
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,bruises,violent,0,0.003993027611,2
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,mashed,neutral,0.006772808119,0.01188186056,7
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,encountering,neutral,0,0.001072137849,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,pierced,violent,0,0.004137917655,4
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,leering,sexual,0,0,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,slammed,neutral,0.7400582659,1.413604946,247
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,lousy,neutral,0,0.001347080222,1
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,tears,neutral,0.004258909859,0.1164985588,21
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,clawed,violent,0.0001488678972,0.005886989529,4
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,ball,neutral,0.004089879909,0.004091306628,5
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,remembered,neutral,0.01367337211,0.2591592235,74
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,throbbing,neutral,0.0051063461,0.01153257571,3
LLM360/Amber,LLM360/AmberSafe,jacked,neutral,0.007472652156,0.01142646861,4
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,bolts,neutral,0,0,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,genitals,sexual,0.00162601599,0.00162601599,1
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,masturbated,sexual,0.0004114199028,0.007803787012,4
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,carcass,neutral_matched_violent,0.005616407492,0.01109417353,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,rammed,neutral,0.03027668258,0.04101914424,27
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,cremated,neutral,0.002869429649,0.002869429649,2
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,batter,violent,0.001666926071,0.001666926071,7
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,ant,neutral,1.210443745e-08,3.242647049e-07,4
LLM360/AmberChat,LLM360/AmberSafe,breaking,neutral,0.0180692852,0.0706580854,21
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,bones,neutral,2.771059917e-05,0.002134372946,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,cracking,neutral,0,0.006307309493,3
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,eag,neutral,0,1.677697981e-07,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,stalking,neutral,0.005064376397,0.01421327272,5
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,wiener,sexual,0.0004597934021,0.001972556347,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,shuffle,neutral,0.001142726396,0.001142726396,1
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,felled,neutral,0.001285346225,0.003351603169,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,expunged,neutral,0.001199075719,0.001199075719,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,strangled,violent,0.06915073132,0.08720732981,21
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,hurts,violent,0.0002458106028,0.001365589211,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,rifled,neutral,0.002390201011,0.106437653,32
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,cashiers,neutral,0,0.003017455572,2
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,cres,neutral_matched_violent,6.01419714e-08,1.069265139e-07,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,beating,violent,0.005511639989,0.005511639989,4
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,nasty,neutral,8.765709936e-05,0.001659117755,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,stabbing,violent,0.0341859252,0.04370656644,9
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,torched,neutral,0.005733658792,0.01267804368,8
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,moaning,neutral_matched_violent,0.0002131569054,0.00242558727,1
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,pistol,violent,3.69579393e-05,0.001441207598,2
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,tackle,neutral,0.003154717153,0.007854052586,6
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,snapped,neutral,0.067778209,0.8360578719,133
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,clock,neutral,5.00487381e-05,6.93227139e-05,4
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,strapped,neutral,0.0001434706937,0.03528789512,21
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,screw,neutral,0.006116620184,0.006116620184,6
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,splattered,neutral,0.003307714534,0.006851928541,16
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,threatened,neutral,0.1223652101,0.4266817861,187
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,lesbian,sexual,0,0.001995205414,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,strapped,neutral,0.02489963731,0.05140902533,24
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,explode,neutral,0.009631462046,0.06610425806,26
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,mind,neutral,0.01159807844,0.04414341738,4
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,stiffed,neutral_matched_sexual,0,0.001012220164,4
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,cracking,neutral,0.001185035217,0.01926680084,5
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,caressing,neutral,0,0.001502933213,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,bucks,neutral_matched_violent,2.057476195e-05,5.095481902e-05,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,cued,neutral_matched_violent,0.001210201299,0.001210201299,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,pierced,violent,0,0.004137917655,4
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,aroused,sexual,0,0,1
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,blow,neutral,0.02385100868,0.148564583,43
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,hammer,neutral,0.004765507067,0.004765507067,3
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,bomb,violent,0.000862586677,0.001766034069,3
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,fractured,violent,0.00492158893,0.01322255749,7
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,oncoming,neutral,0.0004646278103,0.005120021757,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,bullet,violent,0.003778137325,0.004263065814,2
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,bedding,neutral_matched_violent,0,0.004004796967,1
LLM360/Amber,LLM360/AmberChat,ravaged,violent,0.002911616466,0.01671357243,11
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,lube,neutral,0.001009999309,0.001009999309,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,unexpected,neutral_matched_violent,0.001506884699,0.001506884699,6
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,forcing,neutral,0.0004652020871,0.001900880015,3
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,orgasmed,sexual,0,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,cleaved,neutral_matched_violent,0.001119315741,0.001119315741,1
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,retiring,neutral_matched_violent,0,0.001417630352,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,raid,neutral_matched_violent,0.003221688792,0.003221688792,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,exposing,neutral,0,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,solicit,neutral,0,0,3
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,spinning,neutral,0.005527141271,0.005527141271,4
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,clipped,neutral_matched_violent,0.001446374801,0.03979131405,11
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,blood,neutral,0.05656540966,0.1127126643,67
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,breast,sexual,0.002669382951,0.3616046177,9
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,lubed,neutral,0,0.01681074535,4
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,triumphantly,neutral,0,0.004329633084,4
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,gravy,neutral,2.771239997e-05,0.03273516195,2
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,engorged,neutral,0,0.005908673629,1
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,rapped,neutral_matched_violent,0.000345437089,0.005747290561,3
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,know,neutral,0.3952964535,3.255574856,227
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,balls,sexual,0.05054905766,0.0801523542,7
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,offers,neutral,0.000515662703,0.004250606871,4
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,clarified,neutral,0,0.02265520964,15
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,scratched,neutral,0.07077028157,0.1408669411,73
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,cracking,neutral,0.003767337825,0.01164135372,3
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,explode,neutral,0.107131836,0.1562088055,20
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,embraced,neutral,0.0382532127,0.1124491355,50
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,load,neutral,0.01389220136,0.01389220136,7
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,expire,neutral,0.001764390065,0.005472449935,4
LLM360/Amber,LLM360/AmberChat,departed,neutral_matched_violent,0.00749625457,0.02162854082,40
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,bed,neutral,0.02478012897,0.070887606,14
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,starve,neutral,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,examined,neutral,0.2055552065,0.60727084,171
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,hunk,neutral,0,0,1
LLM360/Amber,LLM360/AmberSafe,force,neutral,0.1014576204,0.1217125291,72
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,lashed,violent,0.008071991615,0.01083243638,7
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,strangled,violent,0.05297683127,0.1353174755,31
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,wrung,neutral,0,0.002448034473,3
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,refinished,neutral_matched_sexual,0,0,1
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,breached,neutral,0,0.006086631562,8
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,almost,neutral,0.2602781611,0.4976089944,269
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,fist,neutral_matched_sexual,0,0.001939762384,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,paper,neutral,0.007462157926,0.3113332355,5
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,eliminate,neutral,0.001769606722,0.03701459419,16
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,frag,violent,0,1.057993515e-08,2
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,plow,neutral,0.001267681946,0.001267681946,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,brains,neutral,0.001756073558,0.001756073558,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,intervene,neutral,0.02560619073,0.03096763452,17
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,disrobe,neutral,0.001209000511,0.02071644808,8
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,strategy,neutral,0.001058436465,0.001058436465,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,bolt,neutral_matched_violent,0.00353280736,0.004112984873,88
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,humiliated,neutral,0.007575984695,0.008911285782,4
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,shatter,neutral,0.04096807174,0.1756264539,11
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,assaulting,violent,0.003150805715,0.003150805715,2
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,scratches,neutral,0,0.005166204646,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,tricked,neutral,0.000145015103,0.001209317474,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,hurl,neutral_matched_violent,0.0192267336,0.02057731012,10
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,jerked,neutral,0.01313052637,0.1133600306,76
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,doves,neutral,0.004057210987,0.004057210987,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,offer,neutral,0.04410820066,0.3717550397,135
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,arouse,sexual,0.0001591688051,0.00348719582,1
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,behead,violent,0.002077780955,0.01045359799,3
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,silenced,neutral,0,0.004041782115,9
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,wading,neutral_matched_sexual,0.001024239697,0.001024239697,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,mortar,neutral,0.0008571685175,0.002280561486,1
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,chopped,neutral,0.00107603768,0.07538928406,23
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,coiled,neutral_matched_violent,0,0.01414139103,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,fell,neutral,0.1992672165,1.228918053,399
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,firing,neutral,0.007812999538,0.007812999538,6
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,undo,neutral,0.01595474208,0.02255061653,8
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,bump,neutral,0.00519696612,0.005197837796,12
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,steamed,neutral,0,0.003603073303,3
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,bloody,violent,0.0001773935946,0.001934996573,1
