analysis,comparison,prompt,item,domain,n_words,n_lineages,n_folds,model,r2
loo,v6_only,She stuffed it into her,nn_itintoher_a1e78e52,sexual,41,20,20,1:makes_better,-0.010101578073195894
loo,v6_only,She stuffed it into her,nn_itintoher_a1e78e52,sexual,41,20,20,1:makes_worse,-0.006245992027641201
loo,v6_only,She stuffed it into her,nn_itintoher_a1e78e52,sexual,41,20,20,1:mundanity,0.03002581873888055
loo,v6_only,She stuffed it into her,nn_itintoher_a1e78e52,sexual,41,20,20,1:superego,-0.010289785976042687
loo,v6_only,She stuffed it into her,nn_itintoher_a1e78e52,sexual,41,20,20,1:vocalisation,-0.008044003503799413
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,emp_mean,-0.05985988247514795
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,names12,-0.01715741746416022
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,bge_pcs,-0.0220471281123078
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,bge_axis,-0.0072482880684021644
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,logp,-0.014072638301650953
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,names_logp,-0.019369414888742886
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:aggression,-0.013673032539922803
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:deliberation,-0.01728806511719072
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:directedness,-0.00973564476003319
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:fit,-0.01631785619679227
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:harm,-0.013673032539922803
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:hedged,-0.013673032539922803
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:interiority,-0.008190325944039678
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:makes_better,-0.013932565350840864
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:makes_worse,-0.013673032539922803
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:mundanity,-0.012386691952667617
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:superego,-0.016442600383150596
loo,v6_only,She put his mouth to her,nn_mouthtoher_5082da31,sexual,45,20,20,1:vocalisation,-0.006879289859750948
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,emp_mean,0.023811647416116744
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,names12,0.02245146539577547
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,bge_pcs,0.028994347152975553
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,bge_axis,0.019635502701346952
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,logp,-0.0026142914034674725
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,names_logp,0.0286447390429192
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:aggression,-0.008469606870917579
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:deliberation,-0.003083418485967382
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:directedness,0.008949117314114852
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:fit,-0.006390532068970112
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:harm,-0.008469606870917579
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:hedged,-0.008469606870917579
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:interiority,0.02319917444861752
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:makes_better,-0.009192615356378386
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:makes_worse,-0.008469606870917579
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:mundanity,-0.005821251625073742
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:superego,-0.008469606870917579
loo,v6_only,He wrapped his tongue around her,nn_tonguearoundher_ccc1b576,sexual,62,20,20,1:vocalisation,-0.0007336584165091864
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,emp_mean,0.007359886923220871
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,names12,0.018626339581816365
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,bge_pcs,9.626831660203283e-05
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,bge_axis,0.014258632831631535
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,logp,-0.009178681076451811
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,names_logp,0.020852118823122212
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:aggression,-0.011029292356599774
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:deliberation,0.007616749206439177
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:directedness,0.016710075290044202
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:fit,-0.002083876957643227
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:harm,-0.011029292356599774
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:hedged,-0.011029292356599774
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:interiority,0.014561763582588427
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:makes_better,-0.01623510415035634
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:makes_worse,-0.011029292356599774
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:mundanity,-0.00689185886256416
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:superego,-0.011029292356599774
loo,v6_only,She wrapped her tongue around his,nn_tonguearoundhis_68640af9,sexual,54,20,20,1:vocalisation,0.006668857946528384
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,emp_mean,0.003227900045373655
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,names12,0.011757253320966332
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,bge_pcs,0.018578993376533126
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,bge_axis,0.021585205392698925
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,logp,-0.009072918387798001
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,names_logp,0.010844628029338832
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:aggression,-0.01026102095086956
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:deliberation,-0.011395327257043286
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:directedness,0.022208816001698106
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:fit,-0.005049588505613212
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:harm,-0.007024171080375563
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:hedged,-0.01026102095086956
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:interiority,-0.01632553138901338
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:makes_better,-0.010358033294577407
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:makes_worse,-0.011111946086561852
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:mundanity,0.0038015194226023175
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:superego,-0.011650712899316629
loo,v6_only,He entered her,nn_heenteredher_4ba0dfe5,sexual,48,21,21,1:vocalisation,-0.01026102095086956
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,emp_mean,-0.01161609352338111
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,names12,-0.014875022143337358
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,bge_pcs,-0.017908985464996308
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,bge_axis,-0.005489753146159737
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,logp,-0.00962559037028532
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,names_logp,-0.013037286168813944
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:aggression,-0.006220188345769095
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:deliberation,-0.009990184105201694
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:directedness,-0.005278435369146406
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:fit,-0.011472407477435054
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:harm,-0.00814796416504282
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:hedged,-0.010785871864196661
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:interiority,-0.012341638704407965
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:makes_better,-0.0107447031148733
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:makes_worse,-0.008743744174045442
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:mundanity,-0.010587839955419343
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:superego,-0.011112952430040401
loo,v6_only,He pulled out his,nn_pulledouthis_9d082c29,violence,51,21,21,1:vocalisation,-0.010785871864196661
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,emp_mean,0.027718557630320828
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,names12,0.040680001189569714
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,bge_pcs,0.03197554678123993
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,bge_axis,0.012667986338426585
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,logp,-0.009012771711342182
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,names_logp,0.04194854236912604
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:aggression,0.017047158793736528
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:deliberation,-0.014218014181666794
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:directedness,-0.01248205368806743
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:fit,-0.013744232558643876
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:harm,-0.006652728872532876
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:hedged,-0.012482053688067651
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:interiority,-0.012482053688067651
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:makes_better,0.0023425300665502746
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:makes_worse,0.03199385502186336
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:mundanity,0.036662614242793046
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:superego,-0.012482053688067651
loo,v6_only,He pinched her,nn_hepinchedher_34946eaf,sexual,67,21,20,1:vocalisation,-0.012482053688067651
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,emp_mean,0.14354499527050812
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,names12,0.1063642043591505
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,bge_pcs,0.1142638039968299
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,bge_axis,0.08631029940001322
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,logp,0.09412974400203244
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,names_logp,0.13499161494194345
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:aggression,0.021526450283514298
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:deliberation,-0.011838119344217857
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:directedness,-0.012905783288697847
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:fit,-0.012404033844853002
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:harm,-0.010820149682579272
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:hedged,-0.012147322535636107
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:interiority,-0.006141431620092286
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:makes_better,0.08085155312331294
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:makes_worse,0.035132068418438855
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:mundanity,0.024284553530290354
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:superego,-0.012241580245152317
loo,v6_only,He really wanted to make her,nn_tomakeher_5546a1a4,violence,41,20,20,1:vocalisation,-0.011505596178454258
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,emp_mean,0.08475025875133746
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,names12,0.059642288126152576
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,bge_pcs,0.04451433302565788
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,bge_axis,-0.0034767344003006073
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,logp,0.014036319784487605
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,names_logp,0.06915855320042374
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:aggression,-0.00835276963765863
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:deliberation,-0.0030305232520910774
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:directedness,-0.003766486655746526
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:fit,-0.009575085799889749
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:harm,-0.00835276963765863
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:hedged,-0.00835276963765863
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:interiority,0.036068472454462874
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:makes_better,0.012164000761727745
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:makes_worse,-0.007098845380769214
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:mundanity,0.021469880910037542
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:superego,-0.00835276963765863
loo,v6_only,He ran his hands over her,nn_handsoverher_c52e1dcc,sexual,52,20,20,1:vocalisation,-0.00835276963765863
loo,v6_only,He told his boss he wanted to,nn_hewantedto_8abd471d,power,53,20,20,emp_mean,0.16640444033597523
