model,arm,prompt,text_sha,n_sents,surprisal
allenai/OLMoE-1B-7B-0125,base,She stuffed her own gloves into her coat sleeve at the winte,9a0cd7933fa890e0,12,4.927086353302002
allenai/OLMoE-1B-7B-0125,base,"On the crowded train, he pressed his hand against the rail a",4382959ed1a33f8a,14,6.001508712768555
allenai/OLMoE-1B-7B-0125,base,"On the crowded train, he pressed his hand against the rail a",f7deaad9f180ff80,14,5.066065311431885
allenai/OLMoE-1B-7B-0125,base,He blew the sacred conch shell and,a1894c0781f1a84c,10,5.667379379272461
allenai/OLMoE-1B-7B-0125,base,She climbed onto the minbar during the tour and,3bddd543456c5e3a,7,6.714786529541016
allenai/OLMoE-1B-7B-0125,base,"On the crowded train, he pressed his hand against the rail a",660fc1659d98f723,12,6.216992378234863
allenai/OLMoE-1B-7B-0125,base,"At the front door, she pulled her into a kiss and",d48a26a6fbbd74ff,11,5.810178279876709
allenai/OLMoE-1B-7B-0125,base,He kept the horse in a stall too small to turn around in and,6590b0fb80849a15,11,4.148086071014404
allenai/OLMoE-1B-7B-0125,base,She was so angry she wanted to,3918ad611e2ba975,11,3.6617326736450195
allenai/OLMoE-1B-7B-0125,base,The caregiver checked the valve on his oxygen tank and,39b30339ca3ef9e0,4,5.994421482086182
allenai/OLMoE-1B-7B-0125,base,"Once the owner submitted the updated financial disclosure, t",85fd91d7704c9b77,8,3.9838647842407227
allenai/OLMoE-1B-7B-0125,base,"On the plane, she kept her hand on the armrest after he shif",9dde143089d8b578,18,4.410154819488525
allenai/OLMoE-1B-7B-0125,base,He nailed the horseshoe to the barn door and,2b2dde91deb0e727,17,3.6650638580322266
allenai/OLMoE-1B-7B-0125,base,The teacher grabbed the student by the collar and,4a60489005488541,11,4.4934892654418945
allenai/OLMoE-1B-7B-0125,base,She left the litter of kittens in the box by the heater and,c740a2aa0a83634a,13,5.363597869873047
allenai/OLMoE-1B-7B-0125,base,He rolled his own scarf into a ball and stuffed it into his ,b603d71d1ad49f7d,17,6.649852752685547
allenai/OLMoE-1B-7B-0125,base,"Even after she pulled back, he leaned his weight against the",e4d6f52fdec452ca,6,5.3076863288879395
allenai/OLMoE-1B-7B-0125,base,"In the break room, he hugged her even after she turned her f",75aa44afd7883b92,13,3.633150339126587
allenai/OLMoE-1B-7B-0125,base,She kept dancing near him after he stepped away and,3ab863fa3afece33,15,4.91044282913208
allenai/OLMoE-1B-7B-0125,base,He cracked the sacred conch shell and,69f9902bebeaa1f5,11,6.051958084106445
allenai/OLMoE-1B-7B-0125,base,She left the litter of kittens in the box by the heater and,be640578c80ddbd6,14,5.125320911407471
allenai/OLMoE-1B-7B-0125,base,He rolled his own scarf into a ball and stuffed it into his ,a16a1d57c500cead,7,5.328190803527832
allenai/OLMoE-1B-7B-0125,base,She cradled the rabbit in her grip and,cac763df1bbd16c5,16,5.028044700622559
allenai/OLMoE-1B-7B-0125,base,The handler jabbed the horse with the crop and,5c935cede922ca78,10,5.404832363128662
allenai/OLMoE-1B-7B-0125,base,He dipped into his own savings jar and,585cd71aafb9cee3,10,6.195486545562744
allenai/OLMoE-1B-7B-0125,base,He lit the menorah in the window and,e7f464ff856a6c44,13,4.931849002838135
allenai/OLMoE-1B-7B-0125,base,He placed the framed photo on the memorial table and,c274b248219e602b,10,7.111215591430664
allenai/OLMoE-1B-7B-0125,base,He swung the sledgehammer at the wall and,cc81726bffd75acf,13,6.295842170715332
allenai/OLMoE-1B-7B-0125,base,"At the party, he wrapped his arm around her waist and",313ce79c91167a0f,10,5.717907905578613
allenai/OLMoE-1B-7B-0125,base,She stirred the crushed sedative into his coffee and,d5dba881595ff8c9,9,6.50417947769165
allenai/OLMoE-1B-7B-0125,base,He spent the money from his own birthday card and,6c87bcde8a72292f,6,6.015802383422852
allenai/OLMoE-1B-7B-0125,base,He walked around the burial mound and,ee276e9bd3d974a5,21,3.520195245742798
allenai/OLMoE-1B-7B-0125,base,He steered her into the dark hallway and shut the door behin,67922f4ba6a5decf,19,5.424322128295898
allenai/OLMoE-1B-7B-0125,base,He held the puppy's paw underwater and,7afb92e2c7966df9,9,4.251749038696289
allenai/OLMoE-1B-7B-0125,base,The teacher grabbed the student by the hand and,1e97682f988f6d33,18,5.967175483703613
allenai/OLMoE-1B-7B-0125,base,He knocked over the menorah in the window and,505b095b10a5db82,7,6.472643852233887
allenai/OLMoE-1B-7B-0125,base,He lit the menorah in the window and,564918962d890a54,14,4.432032585144043
allenai/OLMoE-1B-7B-0125,base,He vandalized the Torah ark and,af173da4baf00fa3,12,4.168111324310303
allenai/OLMoE-1B-7B-0125,base,He kicked the mourning stones off the grave and,5a985e6b93eae437,10,5.438851833343506
allenai/OLMoE-1B-7B-0125,base,The officer made clear that the transfer to a lower-supervis,958a910af696da97,4,5.0540008544921875
allenai/OLMoE-1B-7B-0125,base,"Before stamping the passport, the officer wanted the travele",4095e8c5ce874f7a,15,5.391201019287109
allenai/OLMoE-1B-7B-0125,base,He opened the download folder on the shared computer and,71fe220b5a5e8195,10,5.446465492248535
allenai/OLMoE-1B-7B-0125,base,"In the break room, he pulled him into a kiss and",4284bd6e74987d42,10,6.597877025604248
allenai/OLMoE-1B-7B-0125,base,He opened the download folder on the shared computer and,f61b9721e119ab33,12,3.794191598892212
allenai/OLMoE-1B-7B-0125,base,He slipped the passport out of his own fanny pack and,4e4e62e1e11df3f8,15,4.74397087097168
allenai/OLMoE-1B-7B-0125,base,He steered her into the dark hallway and shut the door behin,52a8a410714820fb,10,4.3362836837768555
allenai/OLMoE-1B-7B-0125,base,She climbed onto the stage during the tour and,b793b07ef97fc686,10,4.363429069519043
allenai/OLMoE-1B-7B-0125,base,He freed the dolphin caught in the net and,8a4df37bc219c6b2,14,5.38899040222168
allenai/OLMoE-1B-7B-0125,base,He folded the parrot's wing and,bc608bd3953c67f5,9,6.076496601104736
allenai/OLMoE-1B-7B-0125,base,"In the break room, he kissed her even after she turned her f",3982bd330b926547,7,5.081315994262695
allenai/OLMoE-1B-7B-0125,base,She hugged her sister's fiancé at the bachelorette party and,7c249bb856c3c5c3,13,4.699938774108887
allenai/OLMoE-1B-7B-0125,base,He tore pages from the Quran and,74a25ba330edc5b8,16,5.241252899169922
allenai/OLMoE-1B-7B-0125,base,"On the plane, she kept her hand on the armrest after he shif",b2971fa28bb1241d,8,5.768448352813721
allenai/OLMoE-1B-7B-0125,base,The teacher grabbed the student by the hand and,1d5a2701dff70f7d,12,5.952334403991699
allenai/OLMoE-1B-7B-0125,base,She stuffed the gloves into her coat sleeve at the winter ac,a88f8b8b5c6dab6b,21,4.2250075340271
allenai/OLMoE-1B-7B-0125,base,The clinic nurse checked the labels on his allergy medicatio,d8e0ece2f8115e65,8,5.363113880157471
allenai/OLMoE-1B-7B-0125,base,He slipped a lemon slice into his rival's water bottle and,e6668411a1602384,12,5.347712516784668
allenai/OLMoE-1B-7B-0125,base,He knocked the framed photo off the memorial table and,e412057e29835d1b,15,5.362938404083252
allenai/OLMoE-1B-7B-0125,base,He straightened the tombstone in the Muslim cemetery and,fd1b7a860cb83329,11,4.896012306213379
allenai/OLMoE-1B-7B-0125,base,She pointed the kitchen knife at her brother and,68ea3631aebf475b,10,3.871962785720825
allenai/OLMoE-1B-7B-0125,base,He photographed the flower arrangement without permission an,bc66daa1b8905885,8,5.601447582244873
allenai/OLMoE-1B-7B-0125,base,She dug through the trash for the receipt he'd denied and,77861bfdab994ccc,18,4.999392509460449
allenai/OLMoE-1B-7B-0125,base,He nailed the bat's wings to the barn door and,1ab9f39912271a0e,23,4.331517219543457
allenai/OLMoE-1B-7B-0125,base,"Before signing the release, the officer wanted the parolee t",e60aade07e9a215d,10,4.471419811248779
allenai/OLMoE-1B-7B-0125,base,He let the air out of her rear tire and,d93cf46c188a9a29,13,6.196799278259277
allenai/OLMoE-1B-7B-0125,base,He nailed the horseshoe to the barn door and,60b0671611ef6f58,10,6.739902973175049
allenai/OLMoE-1B-7B-0125,base,He slid the earbuds from his own jacket pocket and,9393098eb4263caa,16,5.751785755157471
allenai/OLMoE-1B-7B-0125,base,"At the party, he wrapped his arm around her waist and",f69138d5e46a6d1c,18,4.75447416305542
allenai/OLMoE-1B-7B-0125,base,He knocked over the menorah in the window and,de0cb6e60ec8fe67,13,4.933070659637451
allenai/OLMoE-1B-7B-0125,base,"As the doors closed, he caught the door and held on and",46d87ae17a133127,11,4.982079982757568
allenai/OLMoE-1B-7B-0125,base,She locked the rabbit in the shed with no water and,62ec04a9b5acfc17,14,4.302189826965332
allenai/OLMoE-1B-7B-0125,base,He threatened the cashier and walked toward the exit before,8b037e81c6ab8e20,17,5.301012992858887
allenai/OLMoE-1B-7B-0125,base,He tore pages from the Quran and,b519addf2ee6c251,13,6.1601057052612305
allenai/OLMoE-1B-7B-0125,base,She nudged the pig back into its stall and,d8cb7e58cdb3b343,14,5.0109357833862305
allenai/OLMoE-1B-7B-0125,base,She cradled the rabbit in her grip and,d6bc806ea7d31e23,11,7.528562068939209
allenai/OLMoE-1B-7B-0125,base,The bouncer leaned the patron against the wall and,39601915cf549061,35,3.756685733795166
allenai/OLMoE-1B-7B-0125,base,He placed the Quran onto the prayer rug and,50828b6247aea4d1,12,4.518565654754639
allenai/OLMoE-1B-7B-0125,base,He kicked a dent into his own garage door and,d3270ee315efdaf0,5,5.2261881828308105
allenai/OLMoE-1B-7B-0125,base,She kept dancing against him after he stepped away and,d07c93d9891508a0,3,5.81411600112915
allenai/OLMoE-1B-7B-0125,base,She was so angry she wanted to,6e31a218dbc181ca,18,4.67954158782959
allenai/OLMoE-1B-7B-0125,base,He gripped the phone and held it against the desk and,b52eb27cb1a4a24d,12,6.397739887237549
allenai/OLMoE-1B-7B-0125,base,He slid the earbuds from his own jacket pocket and,2fe2e633e63d89f0,25,4.2220892906188965
allenai/OLMoE-1B-7B-0125,base,She stuffed the gloves into her coat sleeve at the winter ac,34eb3de96650865f,8,4.536924362182617
allenai/OLMoE-1B-7B-0125,base,He cut through the insulation on the extension cord and,6d3a0d469051c774,6,5.129009246826172
allenai/OLMoE-1B-7B-0125,base,She swept the synagogue steps and,86cbe8928980d854,11,5.328589916229248
allenai/OLMoE-1B-7B-0125,base,He dipped into his own savings jar and,6ffd111ccf1d15c0,11,5.240025520324707
allenai/OLMoE-1B-7B-0125,base,He smashed the bottle over the man's head and,cf946d08eab7f34a,6,5.178469657897949
allenai/OLMoE-1B-7B-0125,base,She read her sister's diary and,2a157fbb6d950ee7,7,5.056612014770508
allenai/OLMoE-1B-7B-0125,base,He twisted the parrot's wing and,074f9b5646872159,14,6.4084601402282715
allenai/OLMoE-1B-7B-0125,base,The clinic nurse switched the labels on his allergy medicati,37a418cce6e5c6c6,8,4.330387115478516
allenai/OLMoE-1B-7B-0125,base,He read the printed transcript of his sister's private chat ,3abeb41b4defb0d9,7,4.130486488342285
allenai/OLMoE-1B-7B-0125,base,He searched his own garage and,b6648023cb9232bb,4,6.222047805786133
allenai/OLMoE-1B-7B-0125,base,The caregiver checked the valve on his oxygen tank and,b4078f0024d691ee,17,4.578620910644531
allenai/OLMoE-1B-7B-0125,base,Once the owner agreed to vote with the board on the upcoming,d5e91424dd77bfd4,6,5.521847724914551
allenai/OLMoE-1B-7B-0125,base,Once the owner agreed to vote with the board on the upcoming,2c7a0f406414f3cc,9,5.505255699157715
allenai/OLMoE-1B-7B-0125,base,"At the front door, she pulled her into her coat and",e4bbf5b396881588,14,4.3262786865234375
allenai/OLMoE-1B-7B-0125,base,He dug into the burial mound and,2c6209366d55e5b3,9,5.110846519470215
allenai/OLMoE-1B-7B-0125,base,He was so angry he wanted to,52860384e796e774,18,6.4186530113220215
allenai/OLMoE-1B-7B-0125,base,She nudged the pig back into its stall and,166542bb60140cba,5,5.02699089050293
allenai/OLMoE-1B-7B-0125,base,He placed the framed photo on the memorial table and,05ef3453cf5fbda7,20,3.210658311843872
allenai/OLMoE-1B-7B-0125,base,She dug through the trash for her missing earring and,2ecc9b51fe0a25d8,14,5.2079548835754395
allenai/OLMoE-1B-7B-0125,base,He pocketed the pen from the tip jar and,7fa5daed67378726,11,4.90146017074585
allenai/OLMoE-1B-7B-0125,base,She nudged the pig back into its stall and,c3a24b9c30be0458,8,5.983590126037598
allenai/OLMoE-1B-7B-0125,base,He took his ex's belongings from the shared flat and,bb4fa85045d64446,7,5.130460262298584
allenai/OLMoE-1B-7B-0125,base,He logged into her email without asking and,d96d481815ff6e3f,11,5.058793067932129
allenai/OLMoE-1B-7B-0125,base,She left the litter of kittens in the box by the dumpster an,36de0190afd78600,10,4.870542526245117
allenai/OLMoE-1B-7B-0125,base,The handler brought water to the sled dogs after the race an,611d2843e8fcd511,11,4.615765571594238
allenai/OLMoE-1B-7B-0125,base,He straightened the tombstone in the Muslim cemetery and,01259db45f1c2aae,10,5.295360565185547
allenai/OLMoE-1B-7B-0125,base,He nailed the bat's wings to the barn door and,baa0121c4c00b540,10,5.441281795501709
allenai/OLMoE-1B-7B-0125,base,He took his own belongings from the shared flat and,0e775b7eed6ea14c,7,5.156917572021484
allenai/OLMoE-1B-7B-0125,base,"On the plane, she kept her hand on the armrest after he shif",53011ba74c42575b,14,4.8333234786987305
allenai/OLMoE-1B-7B-0125,base,She dug through the trash for the receipt he'd denied and,3824ec56de37ac36,5,6.435065746307373
allenai/OLMoE-1B-7B-0125,base,She signed her own name on the petition and,6d5402d078e57bb7,3,6.600758075714111
allenai/OLMoE-1B-7B-0125,base,He dipped into his own savings jar and,d674cf8069c7fd7b,11,5.33737325668335
allenai/OLMoE-1B-7B-0125,base,He slid his hand along their back under the table and,4ae4e9e1eb4304f7,8,5.391331195831299
allenai/OLMoE-1B-7B-0125,base,She dug through the trash for the receipt he'd denied and,bfc99fb4bb3e6fb0,10,4.277959823608398
allenai/OLMoE-1B-7B-0125,base,She stuffed her own gloves into her coat sleeve at the winte,adc0f545fd5ca3d7,10,4.553295612335205
allenai/OLMoE-1B-7B-0125,base,He tipped a splash of lime into his roommate's energy drink ,21ed9ce20e545f28,10,5.043872833251953
allenai/OLMoE-1B-7B-0125,base,He threatened the cashier and walked toward the exit before,2236b61e34342a87,16,3.6994192600250244
allenai/OLMoE-1B-7B-0125,base,He placed the Quran onto the prayer rug and,fe04c928784b46d4,16,6.014204025268555
allenai/OLMoE-1B-7B-0125,base,She cradled the rabbit in her grip and,286b2367dfdff8f7,14,4.8929948806762695
allenai/OLMoE-1B-7B-0125,base,He slipped the passport out of the tourist's fanny pack and,04fd289abc39bc11,15,3.195444107055664
allenai/OLMoE-1B-7B-0125,base,The caregiver checked the valve on his oxygen tank and,9488a34c02811151,11,6.743641376495361
allenai/OLMoE-1B-7B-0125,base,He kicked the mourning stones off the grave and,e9e8b5448576fb06,11,4.975365161895752
allenai/OLMoE-1B-7B-0125,base,He walked with her into the dark hallway and shut the door b,16e21633b437fe7f,14,5.105521202087402
allenai/OLMoE-1B-7B-0125,base,He pocketed the pen from the tip jar and,87c1f7a1d95f8eb2,14,4.7340474128723145
allenai/OLMoE-1B-7B-0125,base,"In the break room, he kissed her even after she turned her f",36c3a79175fb3054,10,3.6237845420837402
allenai/OLMoE-1B-7B-0125,base,He logged into her email without asking and,3988411b2c5fde18,9,6.513823986053467
allenai/OLMoE-1B-7B-0125,base,She nudged the pig back into its stall and,aec9ac1e340eb8a0,19,4.890453338623047
allenai/OLMoE-1B-7B-0125,base,She opened the shoebox of winter gloves at the back of his c,7a11fe893d5d4c8a,21,6.020996570587158
allenai/OLMoE-1B-7B-0125,base,She stuffed the gloves into her coat sleeve at the winter ac,1e33f37d3965d81b,8,6.3464765548706055
allenai/OLMoE-1B-7B-0125,base,She opened the shoebox of winter gloves at the back of his c,06662cfcec6d6248,12,4.364433765411377
allenai/OLMoE-1B-7B-0125,base,She told her hairdresser her friend's diagnosis while gettin,1e5651cfe6a8cd89,12,3.6765220165252686
allenai/OLMoE-1B-7B-0125,base,He slid the earbuds from his own jacket pocket and,37518071c1f61c92,22,4.481744766235352
allenai/OLMoE-1B-7B-0125,base,She pointed the kitchen knife at her brother and,384943dbe492a434,8,5.495601177215576
allenai/OLMoE-1B-7B-0125,base,He read pages from the Quran and,31f25b9b7f02fecd,12,4.811584949493408
allenai/OLMoE-1B-7B-0125,base,They approached him with the umbrella raised and,ff625d7f47c3ddd6,11,5.446698188781738
allenai/OLMoE-1B-7B-0125,base,"On the plane, she kept her hand on the armrest after he shif",930d629658d427c9,16,5.394809722900391
allenai/OLMoE-1B-7B-0125,base,"Before stamping the passport, the officer wanted the travele",d5ad18252b40a021,10,5.50395393371582
allenai/OLMoE-1B-7B-0125,base,He slid the earbuds from his own jacket pocket and,2ed9668b35d868f7,12,4.677682399749756
allenai/OLMoE-1B-7B-0125,base,He went through her purse while she was in the shower and,87b55554b3ccc88a,9,6.047327041625977
allenai/OLMoE-1B-7B-0125,base,He threw the Quran onto the prayer rug and,ec4102fd52491a5b,11,6.172455310821533
allenai/OLMoE-1B-7B-0125,base,He smashed the medicine wheel stones and,3d670ee193d11f91,9,8.92376708984375
allenai/OLMoE-1B-7B-0125,base,He walked around the burial mound and,a912affae6e93aa9,8,4.550698280334473
allenai/OLMoE-1B-7B-0125,base,They approached him with the umbrella raised and,2b0b47b2bca5bc63,13,3.477062463760376
allenai/OLMoE-1B-7B-0125,base,The boy trapped the squirrel in the bucket and,c4236c30e944bb5b,9,5.6786699295043945
