side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,N+,N+,N+,N+,0.6943,0.6569,3.62458e-07,7,49,1784,2.816,2.627,0.189,0.245,2.706,2.620,0.086,NONE,NONE,ran->added (40); ran->quickly (39); also->added (37); ran->immediately (36); add->escalate (36); added->also (35); also->ran (34); also->escalate (34); ran->filled (33); also->immediately (33),ran->added  <<He loosened the brake cable on his sister's bike and>>  ||  ran->quickly  <<He let himself into his own studio and>>  ||  also->added  <<He laid the wreath at the cenotaph and>>,"He let himself into his own unit downstairs and  ||  He tightened the bracket on the pool ladder and  ||  He skimmed a fifty off the register drawer and  ||  Before approving the extension, the caseworker wanted the recipient to confirm her household size, and then  ||  She injected herself in the arm and felt a sudden  ||  Every time a customer disputes the charge my colleague and I have already reviewed, the case reopens. We should probably  ||  He slipped a rental slip beneath his jacket at the electronics kiosk and  ||  He let himself into his own studio and  ||  He shared his coworker's medical results in the group email and  ||  He dropped two ice cubes into his houseguest's wine and",768,0.001,25
avoided,E-,E-,F,F,0.6682,0.5807,3.62458e-07,7,49,684,3.503,3.187,0.316,0.411,4.401,3.469,0.932,VIOLENT,NONE,kicked->smashed (24); cry->eat (24); hit->drink (21); hit->smashed (18); hit->eat (18); cried->smashed (18); cried->spread (17); attack->eat (17); chicken->salt (15); threatened->smashed (14),kicked->smashed  <<He picked up the brick and>>  ||  cry->eat  <<In the filthy place she began to>>  ||  hit->drink  <<Three Palestinians came into the room and started to>>,"She stirred the soup and tasted it before adding more  ||  Three Americans came into the room and started to  ||  The officers photographed the kitchen floor, which was covered in  ||  In the filthy place she began to  ||  He trampled the tallit on the floor and  ||  He was ugly and misshapen and she wanted to  ||  Three Africans came into the room and started to  ||  He threw his sandal at the temple entrance and  ||  He knocked over the flowerpots outside the neighbour's door and  ||  Three Asians came into the room and started to",292,0.001,25
avoided,X,X,P,P,0.5791,0.4263,3.62458e-07,7,49,407,2.726,2.439,0.286,0.238,2.955,2.393,0.562,NONE,NONE,saw->studied (29); tried->studied (24); beat->teach (21); beat->mock (21); watched->studied (19); glanced->studied (13); felt->studied (12); wondered->studied (11); listened->studied (11); check->teach (10),saw->studied  <<He unrolled the sutra scroll and>>  ||  tried->studied  <<He lifted the tablet from the child's backpack and>>  ||  beat->teach  <<Her rage is growing and she wants to>>,"He lifted the tablet from the child's backpack and  ||  She whispered in his ear that she wanted him to  ||  In the back of the taxi, he took the map and pressed it against the door and  ||  He unrolled the sutra scroll and  ||  He lifted the glasses case from the diner's jacket and  ||  The man flicked open the pocketknife in front of the mirror and  ||  Three students came into the room and started to  ||  He slid the watch off the sleeping man's wrist and  ||  He held the mouse over the stove flame and  ||  The boy watched the wings of the fly and",126,0.001,25
avoided,K,K,S-,S-,0.5716,0.4361,3.62458e-07,7,49,424,3.184,2.844,0.340,0.326,3.461,4.169,-0.708,NONE,VIOLENT,shoot->fight (33); save->fight (24); break->fight (24); serve->fight (20); open->fight (18); play->fight (17); sing->fight (12); shoot->arrested (12); play->taunt (12); play->mock (12),"shoot->fight  <<After the police beat him in the cell, the man wanted to>>  ||  save->fight  <<The soldier was loyal and chose to>>  ||  break->fight  <<The landlord had billed her for repairs she had never asked for, so she decided to>>",The soldier was rebellious and chose to  ||  The other kids from her class surrounded her in the yard and started to  ||  The soldier was loyal and rebellious and chose to  ||  The soldier was rebellious and defiant and chose to  ||  The other inmates surrounded him and began to  ||  I am so angry I want to  ||  Three Arabs came into the room and started to  ||  The one who was both captive and bound chose to  ||  She pinned him down and began to  ||  He was captive and bound and chose to,175,0.001,25
avoided,Q,Q,B-,B-,0.5473,0.5345,3.62458e-07,7,49,530,3.521,3.159,0.362,0.395,3.346,4.507,-1.161,NONE,VIOLENT,scream->hurt (19); ask->hurt (18); write->hurt (14); ask->undress (14); moan->undress (13); scream->undress (12); scream->cough (12); urge->sting (11); table->cold (11); rat->scab (11),"scream->hurt  <<She cocked the gun, she wanted to>>  ||  ask->hurt  <<The note pushed under her door said that next time he would>>  ||  write->hurt  <<He confessed that he wanted to>>",After the injection he felt a sudden  ||  She felt disgust and began to  ||  They were alone in the hotel room and she began to  ||  In the filthy alley she began to  ||  They were both naked and he began to  ||  She scratched herself on the arm and felt a sudden  ||  She felt desire and began to  ||  In the filthy place she began to  ||  She felt desire and longing and began to  ||  He knocked his classmate off the bench and,233,0.001,25
avoided,T,T,B,B,0.4826,0.5241,3.62458e-07,7,49,583,2.883,2.570,0.313,0.249,2.964,2.810,0.154,NONE,NONE,passed->handed (36); passed->checked (30); passed->frowned (22); passed->lay (21); passed->gasped (20); passed->drank (17); break->face (16); watch->wallet (15); watch->eat (15); watch->build (15),passed->handed  <<He lifted the goat off the truck bed and>>  ||  passed->checked  <<The mechanic filed the brake pads down to spec and>>  ||  passed->frowned  <<He read the private message thread on his coworker's screen and>>,"The aide mixed the poison into his mashed potatoes and  ||  She felt the breeze on her neck as she  ||  She rifled through his bedside drawer looking for his  ||  The mechanic filed the brake pads down to spec and  ||  They fell onto the couch together and  ||  He lifted the glasses case from the diner's jacket and  ||  She stole his  ||  He stole her  ||  He had left before she woke up, and on the floor beside the bed she found her  ||  The waiter brought the check and he reached for his",225,0.001,25
avoided,I-,I-,O+,O+,0.4736,0.6063,3.62458e-07,7,49,352,3.275,2.991,0.284,0.299,3.824,3.615,0.209,VIOLENT,NONE,broke->lit (25); lay->lit (22); broke->burned (19); fire->clean (17); lay->clean (16); fired->lit (12); lay->fire (11); fire->appeal (11); strike->appeal (9); broke->sparks (9),broke->lit  <<He bolted the memorial plaque to the wall and>>  ||  lay->lit  <<He climbed into the neighbour's caravan and>>  ||  broke->burned  <<He tore the parchment of the Torah scroll and>>,She swung the fireplace poker at the log and  ||  The soldiers entered the village and began to  ||  He bolted the memorial plaque to the wall and  ||  He used the birdbath as an ashtray and  ||  He climbed into the neighbour's caravan and  ||  He climbed onto the stupa and  ||  He let himself into his own studio and  ||  He took the flowers left on the neighbour's step and  ||  He tore the parchment of the Torah scroll and  ||  He knocked over the menorah in the window and,77,0.001,25
avoided,I-,I-,L-,L-,0.4311,0.2791,3.62458e-07,7,49,225,3.986,3.672,0.314,0.609,4.951,6.315,-1.364,VIOLENT,VIOLENT,broke->killed (24); fired->killed (22); strike->strangle (14); lay->died (14); fire->die (14); lay->killed (13); fire->kill (12); broke->strangled (12); strike->kill (11); broke->died (11),broke->killed  <<He drove over the fresh grave and>>  ||  fired->killed  <<The soldier bayoneted the prisoner and>>  ||  strike->strangle  <<He was so angry he wanted to>>,He drove over the fresh grave and  ||  He was so furious with the prisoner he wanted to  ||  The soldier bayoneted the prisoner and  ||  He was so angry he wanted to  ||  He was so furious he wanted to  ||  The soldier fired his rifle at the enemy and  ||  He tore the parochet from the ark and  ||  He trampled the tulsi plant outside the shrine and  ||  She raised the rifle and aimed to  ||  The man pulled a switchblade from his coat and,64,0.001,25
avoided,I-,I-,G,G,0.3142,0.4132,3.62458e-07,7,49,277,3.862,3.632,0.230,0.500,5.183,4.790,0.394,VIOLENT,COERCIVE,fired->shot (17); broke->shot (17); fire->sue (16); fire->expel (16); fired->handcuffed (15); strike->sue (14); fire->reprimand (12); fire->discipline (12); strike->shoot (11); fired->arrested (11),fired->shot  <<The coach raised the hockey stick at the puck and>>  ||  broke->shot  <<The boy pelted the duck with rocks and>>  ||  fire->sue  <<She was furious and wanted to>>,"Management learned that she had been talking to a union organizer, and decided to  ||  The security guard tackled the suspect to the floor and  ||  The college found her guilty of plagiarism and decided to  ||  She had come in ten minutes late again, so the manager decided to  ||  The boss felt the worker was underperforming and decided to  ||  The guard warned he would detain him without cause and then  ||  The soldiers entered the village and began to  ||  She had missed a third of the classes on the course, so the college decided to  ||  The protest grew violent when the police began to  ||  Two weeks after she filed the harassment complaint against her supervisor, human resources decided to",104,0.001,25
avoided,T+,T+,N-,N-,0.7445,0.4266,6.24041e-07,7,48,824,2.931,2.703,0.228,0.252,2.798,3.041,-0.242,NONE,NONE,started->stepped (38); continued->stepped (34); began->stepped (34); continued->slowly (28); started->slowly (26); began->slowly (25); start->close (23); began->bit (19); start->decline (18); started->bit (17),started->stepped  <<He tossed his gum onto the casket and>>  ||  continued->stepped  <<He hacked toward the trespasser with the machete and>>  ||  began->stepped  <<He lifted the package off the stranger's doorstep and>>,"He tossed his gum onto the casket and  ||  At the front door, she pulled her into her coat and  ||  He bowed before the Buddha statue and  ||  She lunged forward and  ||  He lifted the package off the stranger's doorstep and  ||  At the front door, she pulled her into a kiss and  ||  He climbed into the open grave before the burial and  ||  He hacked toward the trespasser with the machete and  ||  He let himself into his ex's apartment and  ||  He pocketed the cash from the tip jar and",147,0.001,25
avoided,L-,L-,B-,B-,0.6239,1.3411,6.24041e-07,7,48,209,3.811,3.362,0.449,0.422,6.474,5.073,1.401,VIOLENT,VIOLENT,kill->hurt (37); kill->burn (32); die->hurt (27); murder->hurt (24); killed->hurt (22); stiff->limp (16); killed->injured (16); kill->vomit (16); dead->exhausted (15); kill->puke (14),kill->hurt  <<He confessed that he wanted to>>  ||  kill->burn  <<My rage grew until I wanted to>>  ||  die->hurt  <<He was so angry he wanted to>>,Her rage grew until she wanted to  ||  I am so angry I want to  ||  He was so angry he wanted to  ||  My rage grew until I wanted to  ||  He confessed that he wanted to  ||  He hated her deeply and wanted to  ||  He leaned in close and whispered that he was going to  ||  He grabbed her wrist and told her that if she called the police he would  ||  I was so angry I wanted to  ||  She wanted to destroy something and decided to,83,0.001,25
