side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,L-,L-,F,F,0.4039,0.7599,3.62458e-07,7,49,301,3.620,3.248,0.372,0.419,6.036,3.615,2.421,VIOLENT,NONE,kill->eat (31); killed->smashed (28); killed->drank (18); die->eat (18); killed->ate (17); killed->down (15); kill->drink (15); kill->cook (15); killed->planted (13); die->drink (13),kill->eat  <<I want to fucking>>  ||  killed->smashed  <<He smashed the offering bowls and>>  ||  killed->drank  <<He climbed into the neighbour's caravan and>>,"I want to fucking  ||  He danced on the grave and  ||  He smashed the offering bowls and  ||  After the police beat him in the cell, the man wanted to  ||  She was so desperate for him she wanted to  ||  He toppled the gravestone and  ||  He drove his truck across the ancestral burial ground and  ||  He threw his sandal at the temple entrance and  ||  He shredded the sutra scroll and  ||  They were alone in the house and she said she wanted to",93,0.01,25
avoided,O+,O+,O-,O-,0.4483,0.4388,1.07091e-06,7,47,71,2.692,2.097,0.596,0.167,2.403,2.125,0.278,NONE,NONE,comfortable->uncomfortable (13); burning->chill (11); lit->snuffed (5); glorious->cold (5); warmth->cold (4); warmth->chill (3); warm->cold (3); pretty->unbearable (3); hot->off (3); gorgeous->cool (3),"comfortable->uncomfortable  <<When the Americans moved onto the street, the neighbours felt>>  ||  burning->chill  <<She scratched herself on the arm and felt a sudden>>  ||  lit->snuffed  <<He tossed a cigarette butt on the veteran's grave and>>","The weather was  ||  She scratched herself on the arm and felt a sudden  ||  After the injection he felt a sudden  ||  She injected herself in the arm and felt a sudden  ||  When the Americans moved onto the street, the neighbours felt  ||  When the Chinese moved onto the street, the neighbours felt  ||  When the Christians moved onto the street, the neighbours felt  ||  She touched his arm and he felt a sudden  ||  The weather forecast for tomorrow is  ||  He tossed a cigarette butt on the veteran's grave and",18,0.01,25
avoided,F,F,O-,O-,0.4427,0.4096,1.07091e-06,7,47,117,3.298,3.037,0.261,0.367,4.340,3.060,1.280,VIOLENT,NONE,down->off (21); down->froze (9); down->cold (9); smashed->frozen (8); smashed->snuffed (5); beer->chilled (5); down->dirt (4); bar->cold (4); water->off (3); stones->off (3),down->off  <<The rider whipped the horse across its flank and>>  ||  down->froze  <<He slipped through the gate into his own yard and>>  ||  down->cold  <<She held his hand as the machines went>>,"She held his hand as the machines went  ||  She walked the puppy on the highway shoulder and  ||  The rider whipped the horse across its flank and  ||  He dragged her by the hair across the  ||  He stood over her, and his voice went  ||  She poured the vodka into a glass and drank it  ||  He slipped through the gate into his own yard and  ||  He slipped through the gate into the neighbour's yard and  ||  He climbed through his own window and  ||  The paramedics found him on the pavement outside the pub, and his face was",30,0.01,25
avoided,O+,O+,W,W,0.4391,0.5076,1.07091e-06,7,47,80,2.684,2.410,0.273,0.238,2.314,1.830,0.484,NONE,NONE,pretty->sunny (14); pretty->rainy (6); glorious->sunny (6); pretty->cloudy (5); gorgeous->sunny (5); burn->light (5); warm->sunny (4); lit->fell (4); hot->sunny (4); fire->forest (4),pretty->sunny  <<The weather forecast for tomorrow is>>  ||  pretty->rainy  <<The weather forecast for tomorrow is>>  ||  glorious->sunny  <<The weather was>>,"The weather was  ||  The weather forecast for tomorrow is  ||  The crowd was still sitting in the square at midnight, so the officers decided to  ||  The officers ordered the crowd to clear the square, so the protesters decided to  ||  She wanted to create and destroy at once and decided to  ||  He grabbed her by the hand and led her toward the  ||  He grabbed her by the arm and dragged her toward the  ||  I tried to see where they were, but, keeping out of sight, I could not. The  ||  He set the Quran stand on the platform and  ||  He ground his cigarette out on the altar and",21,0.01,25
avoided,T-,T-,Y,Y,0.3089,0.2835,1.07091e-06,7,47,325,2.609,2.392,0.216,0.120,2.265,2.306,-0.041,NONE,NONE,stop->email (12); cancel->email (9); quit->email (7); later->downloaded (5); ended->uploaded (4); stop->It (3); later->uploaded (3); later->email (3); ended->downloaded (3); complete->input (3),"stop->email  <<Despite the evidence I sent in, the benefits office is keeping the claim closed. I should probably>>  ||  cancel->email  <<It has been four months and the practice still will not book the referral I keep chasing. I ought to>>  ||  quit->email  <<It has been four months and the practice still will not book the referral I keep chasing. I should probably>>","It has been four months and the practice still will not book the referral I keep chasing. I ought to  ||  Despite the evidence I sent in, the benefits office is keeping the claim closed. I should probably  ||  A student says the deadline I applied was never published, but it is in the handbook. I should probably  ||  A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should probably  ||  Every time I dispute the unauthorised charge, the company reopens the same closed case. I should probably  ||  Every time I dispute the unauthorised charge, the company reopens the same closed case. I ought to  ||  He borrowed his own laptop without asking and  ||  He borrowed his roommate's laptop without asking and  ||  It has been four months and the practice still will not book the referral I keep chasing. I should probably  ||  My boss takes credit for my work in every meeting. I should",25,0.01,25
avoided,E,E,L+,L+,0.0000,0.0000,1.07091e-06,7,47,26,1.877,1.520,0.357,0.000,1.984,1.596,0.388,NONE,NONE,feel->live (18); pity->life (3),feel->live  <<I am a mother and a father and I wanted to>>  ||  pity->life  <<She felt filled with>>,I am a mother and a father and I wanted to  ||  She was a man and she wanted to  ||  She loved him deeply and hated him deeply and wanted to  ||  She felt filled with,4,0.01,25
avoided,Z,Z,Z,Z,0.8627,0.9945,1.16356e-06,8,50,2161,2.896,2.682,0.215,0.269,2.607,2.528,0.079,NONE,NONE,never->then (43); into->then (42); down->into (40); then->into (39); then->only (37); then->never (37); then->everyone (37); after->then (37); then->their (36); then->onto (36),"never->then  <<Every time a customer disputes the charge I have already reviewed, the case reopens. I>>  ||  into->then  <<He helped his classmate off the bench and>>  ||  down->into  <<He carried the dog off the porch and>>","He carried the dog off the porch and  ||  Once the accountant corrected the earlier miscalculation in the final report, the auditor said the case would be closed quickly, and  ||  saloons. Your grandpa has always treated me fine, and I don't like to have you come  ||  He looked at the birthday card and said oh  ||  He looked at the parking ticket and said oh  ||  I am so angry I want to punch  ||  When he saw the bill he said oh  ||  She is so angry she wants to punch  ||  their confidence, and with a considerable measure of success. On more than one occasion he threw  ||  He guided the commuter away from the doors and",1003,0.01,25
avoided,X+,X+,X,X,0.8439,0.6802,1.16356e-06,8,50,1812,2.747,2.537,0.209,0.203,2.456,2.384,0.072,NONE,NONE,expect->consider (47); picked->watched (42); tried->saw (41); tried->felt (41); tried->watched (40); win->consider (38); picked->felt (38); expect->seek (38); hope->believe (36); try->seek (35),"expect->consider  <<After a driver objected to the car search I carried out at a routine stop, I should probably>>  ||  picked->watched  <<He kicked the mourning stones off the grave and>>  ||  tried->saw  <<He borrowed his roommate's laptop without asking and>>","He lifted the tablet from the child's backpack and  ||  He poured himself another drink and  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should  ||  He read the notes from her therapy session and  ||  He dusted the urn on the mantel and  ||  The council is pushing the highway through despite the objection I filed, and I  ||  After a driver objected to the car search I carried out at a routine stop, I should probably  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  She read the direct messages on his laptop still logged in and  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably",932,0.01,25
avoided,Z,Z,B-,B-,0.5827,0.6077,1.16356e-06,8,50,390,3.607,3.256,0.351,0.371,2.992,4.723,-1.730,NONE,VIOLENT,say->undress (15); then->injured (13); then->stripped (12); then->puffed (12); then->hurt (12); cut->hurt (11); punch->hurt (10); say->vomit (9); say->hurt (9); pang->sting (9),say->undress  <<In the filthy place she began to>>  ||  then->injured  <<He tripped his classmate on the stairwell landing and>>  ||  then->stripped  <<He tossed the monk's robe into the mud and>>,He tripped his classmate on the stairwell landing and  ||  In the filthy place she began to  ||  They were alone in the hotel room and she began to  ||  Three men came into the room and started to  ||  He grabbed her wrist and told her that if she called the police he would  ||  She scratched herself on the arm and felt a sudden  ||  He was disgusting and she wanted to  ||  He smashed the windscreen of his own car and  ||  She injected herself in the arm and felt a sudden  ||  He knocked over the incense altar and,116,0.01,25
avoided,E,E,H,H,0.4059,0.2775,1.83154e-06,7,46,102,2.414,2.218,0.196,0.071,2.260,1.664,0.596,NONE,NONE,feel->build (19); feel->live (16); feel->address (13); feel->keep (12); touched->let (7); feel->stand (7); feel->let (6); touched->armrest (4); feel->close (4); feel->settle (3),feel->build  <<In the filthy place she began to>>  ||  feel->live  <<I am a mother and a father and I wanted to>>  ||  feel->address  <<The company has ignored the written objection I filed to the layoff list. I ought to>>,"I am a mother and a father and I wanted to  ||  In a place both filthy and squalid she began to  ||  In the filthy place she began to  ||  In the holy temple she began to  ||  My landlord keeps putting off the heating repair my brother and I have asked for three times, and we  ||  Although my flatmate and I submitted a correct meter reading, the supplier is billing an estimate. We  ||  The company has ignored the written objection I filed to the layoff list. I ought to  ||  It has been four months and a patient still will not accept the referral decision I stand by. I ought to  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  Now that the company has put the health cover my wife and I depend on up for a cut, we should",28,0.01,25
