source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
L,L,G,G,10,42,25,0.0065,0.0000,0.000940674,letter,32
Z,Z,Y,Y,11,34,14,0.0000,0.0000,0.0576127,letter,32
X-,X-,W,W,4,42,26,0.0000,0.0000,5.65315e-08,letter,32
T,T,O-,O-,6,33,15,0.0000,0.0000,0.000324063,letter,32
N-,N-,E,E,7,40,20,0.0000,0.0000,4.2277e-05,letter,32
N+,N+,O-,O-,10,41,46,0.0000,0.0000,0.00145049,letter,32
Y,Y,E-,E-,12,36,17,0.0000,0.0000,0.0652453,letter,32
C,C,W,W,6,33,20,0.0000,0.0000,0.000324063,letter,32
C,C,L-,L-,12,47,51,0.0000,0.0000,0.00108854,letter,32
W,W,N,N,9,36,15,0.0000,0.0000,0.00393317,letter,32
G,G,O-,O-,8,43,28,0.0000,0.0000,4.19342e-05,letter,32
W,W,I-,I-,6,37,14,0.0000,0.0000,4.12576e-05,letter,32
Y,Y,Z,Z,5,34,18,0.0000,0.0000,3.85582e-05,letter,32
K,K,O-,O-,6,41,13,0.0000,0.0000,4.8736e-06,letter,32
W,W,G,G,9,34,20,0.0000,0.0000,0.00904119,letter,32
C,C,O-,O-,12,31,19,0.0000,0.0000,0.281042,letter,32
N-,N-,I-,I-,9,47,33,0.0000,0.0000,2.4904e-05,letter,32
L,L,I-,I-,8,34,20,0.0000,0.0000,0.00293506,letter,32
P,P,Y,Y,11,25,10,0.0000,0.0000,0.690038,letter,32
Y,Y,T-,T-,12,41,27,0.0000,0.0000,0.0115078,letter,32
G+,G+,X-,X-,3,26,10,0.0000,0.0000,8.79765e-05,letter,32
L,L,P,P,15,38,21,0.0000,0.0000,0.255875,letter,32
T,T,L,L,4,31,15,0.0000,0.0000,3.39532e-05,letter,32
N,N,W,W,9,36,19,0.0000,0.0000,0.00393317,letter,32
E,E,O-,O-,9,34,21,0.0000,0.0000,0.00904119,letter,32
X-,X-,C,C,5,47,48,0.0000,0.0000,2.45798e-08,letter,32
N,N,O-,O-,12,37,17,0.0000,0.0000,0.047031,letter,32
B+,B+,S+,S+,7,33,13,0.0000,0.0000,0.00131873,letter,32
C,C,L,L,7,37,20,0.0000,0.0000,0.000191076,letter,32
L,L,H,H,10,41,26,0.0000,0.0000,0.00145049,letter,32
W,W,G-,G-,11,35,16,0.0000,0.0000,0.0409596,letter,32
T,T,L+,L+,12,37,25,0.0000,0.0000,0.047031,letter,32
S-,S-,Y,Y,10,35,16,0.0000,0.0000,0.0166738,letter,32
W,W,L-,L-,5,42,11,0.0000,0.0000,4.4337e-07,letter,32
O-,O-,H,H,12,33,15,0.0000,0.0000,0.162756,letter,32
W,W,Z,Z,11,33,36,0.0000,0.0000,0.0801433,letter,32
N-,N-,G-,G-,10,35,22,0.0000,0.0000,0.0166738,letter,32
L+,L+,I-,I-,6,36,21,0.0000,0.0000,6.96017e-05,letter,32
O+,O+,L+,L+,9,26,14,0.0000,0.0000,0.168638,letter,32
I-,I-,O-,O-,10,31,20,0.0000,0.0000,0.0707555,letter,32
O-,O-,E,E,12,34,13,0.0000,0.0000,0.121449,letter,32
S+,S+,B+,B+,12,27,14,0.0000,0.0000,0.701108,letter,32
X-,X-,G+,G+,11,33,16,0.0000,0.0000,0.0801433,letter,32
W,W,T,T,9,25,12,0.0000,0.0000,0.229523,letter,32
T,T,Y,Y,11,42,16,0.0000,0.0000,0.00288725,letter,32
E,E,W,W,10,27,16,0.0000,0.0000,0.247789,letter,32
L,L,N,N,6,36,22,0.0000,0.0000,6.96017e-05,letter,32
L,L,T,T,5,31,13,0.0000,0.0000,0.000192195,letter,32
X-,X-,Y,Y,13,40,15,0.0000,0.0000,0.0384773,letter,32
G-,G-,L+,L+,11,42,17,0.0000,0.0000,0.00288725,letter,32
T,T,C,C,13,33,25,0.0000,0.0000,0.296206,letter,32
O-,O-,N,N,7,37,18,0.0000,0.0000,0.000191076,letter,32
O-,O-,I-,I-,7,31,11,0.0000,0.0000,0.00332689,letter,32
W,W,O+,O+,7,40,16,0.0000,0.0000,4.2277e-05,letter,32
I-,I-,L,L,7,34,14,0.0000,0.0000,0.000821395,letter,32
P,P,L,L,11,38,19,0.0000,0.0000,0.013853,letter,32
N-,N-,O+,O+,4,40,15,0.0000,0.0000,1.85702e-07,letter,32
L,L,O+,O+,10,37,24,0.0000,0.0000,0.00763208,letter,32
Z,Z,O-,O-,8,39,19,0.0000,0.0000,0.000294077,letter,32
S,S,Y,Y,7,42,31,0.0000,0.0000,1.50972e-05,letter,32
B-,B-,W,W,7,32,23,0.0000,0.0000,0.0021024,letter,32
Y,Y,H,H,8,30,13,0.0000,0.0000,0.0161248,letter,32
N,N,Y,Y,9,36,16,0.0000,0.0000,0.00393317,letter,32
W,W,B-,B-,4,33,11,0.0000,0.0000,1.09286e-05,letter,32
B-,B-,O-,O-,10,40,18,0.0000,0.0000,0.00222143,letter,32
O+,O+,W,W,12,40,23,0.0000,0.0000,0.016589,letter,32
I-,I-,L+,L+,10,35,15,0.0000,0.0000,0.0166738,letter,32
N-,N-,B-,B-,9,40,23,0.0000,0.0000,0.000679548,letter,32
X-,X-,O-,O-,13,41,23,0.0000,0.0000,0.0275332,letter,32
O-,O-,G-,G-,10,39,24,0.0000,0.0000,0.00337785,letter,32
O+,O+,O-,O-,8,37,15,0.0000,0.0000,0.000752897,letter,32
O-,O-,L-,L-,11,42,20,0.0000,0.0000,0.00288725,letter,32
B+,B+,T+,T+,8,30,10,0.0000,0.0000,0.0161248,letter,32
G-,G-,W,W,12,34,23,0.0000,0.0000,0.121449,letter,32
C,C,I-,I-,16,44,53,0.0000,0.0000,0.0961418,letter,32
I+,I+,T+,T+,7,25,12,0.0000,0.0000,0.0432853,letter,32
E,E,L+,L+,5,45,22,0.0000,0.0000,7.87838e-08,letter,32
L+,L+,O+,O+,8,27,16,0.0000,0.0000,0.052239,letter,32
L,L,T-,T-,12,39,29,0.0000,0.0000,0.0237027,letter,32
S-,S-,W,W,12,35,46,0.0000,0.0000,0.0895311,letter,32
O-,O-,T,T,6,33,10,0.0000,0.0000,0.000324063,letter,32
G-,G-,O-,O-,9,38,21,0.0000,0.0000,0.00165805,letter,32
L+,L+,L,L,6,35,20,0.0000,0.0000,0.000116842,letter,32
W,W,C,C,7,32,17,0.0000,0.0000,0.0021024,letter,32
Y,Y,S-,S-,8,35,10,0.0000,0.0000,0.00187823,letter,32
G+,G+,S,S,6,31,14,0.0000,0.0000,0.00087791,letter,32
N,N,L+,L+,10,35,18,0.0000,0.0000,0.0166738,letter,32
X-,X-,L,L,12,41,27,0.0000,0.0000,0.0115078,letter,32
H,H,Y,Y,8,30,11,0.0000,0.0000,0.0161248,letter,32
O+,O+,L,L,11,37,27,0.0000,0.0000,0.0200739,letter,32
W,W,H,H,8,32,12,0.0000,0.0000,0.00700037,letter,32
S-,S-,O-,O-,12,43,37,0.0000,0.0000,0.00540157,letter,32
T-,T-,W,W,5,39,35,0.0000,0.0000,2.42991e-06,letter,32
N-,N-,C,C,6,35,14,0.0000,0.0000,0.000116842,letter,32
L,L,C,C,13,36,17,0.0000,0.0000,0.132498,letter,32
Y,Y,K,K,9,40,15,0.0000,0.0000,0.000679548,letter,32
T,T,W,W,7,25,16,0.0000,0.0000,0.0432853,letter,32
O-,O-,O+,O+,9,37,14,0.0000,0.0000,0.00256321,letter,32
W,W,E,E,7,27,13,0.0000,0.0000,0.0191573,letter,32
X+,X+,I+,I+,10,32,29,0.0000,0.0000,0.0501025,letter,32
N-,N-,H,H,10,44,36,0.0000,0.0000,0.000388131,letter,32
X+,X+,B+,B+,6,28,14,0.0000,0.0000,0.00371917,letter,32
