side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,S+,S+,X+,X+,0.7813,0.5877,1.96465e-06,8,49,1589,2.796,2.610,0.187,0.230,2.659,2.491,0.168,NONE,NONE,let->try (41); let->tried (41); ordered->shouted (38); let->decided (36); let->noticed (35); led->shouted (34); ordered->tried (33); let->shouted (33); let->inform (33); let->focus (33),"let->try  <<Although I consider the estimate correct, a customer is escalating to the regulator. I should probably>>  ||  let->tried  <<He knocked the Quran stand off the platform and>>  ||  ordered->shouted  <<He cracked the sacred conch shell and>>","He warned he would ruin his coworker, but instead he  ||  Now that staff are organising against a health cover cut I cannot avoid, I ought to  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should probably  ||  After a driver objected to the car search I carried out at a routine stop, I  ||  The man reached into his jacket for his wallet and the officer  ||  Having heard the same fee query I already answered three times, I should probably  ||  She was faithful to him and she began to  ||  Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should  ||  She threatened to cut her sister off, but instead she  ||  The bouncer threw the patron against the wall and",778,0.01,25
avoided,A+,A+,X+,X+,0.7381,0.6125,1.96465e-06,8,49,1959,2.841,2.650,0.192,0.245,2.532,2.418,0.114,NONE,NONE,receive->try (43); point->try (43); point->inform (43); had->noticed (42); took->decided (41); took->tried (39); took->shouted (39); took->realized (39); took->noticed (39); had->tried (38),"receive->try  <<Although my flatmate and I submitted a correct meter reading, the supplier is billing an estimate. We should probably>>  ||  point->try  <<Despite the guidance I follow, a claimant is appealing the decision for the third time. I should>>  ||  point->inform  <<Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to>>","He counted the mala beads in front of the monk and  ||  After a driver objected to the car search I carried out at a routine stop, I  ||  She packed up his room for the last time before moving and  ||  He let himself into his own apartment and  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should  ||  She threatened to cut her sister off, but instead she  ||  He checked the insulation on the extension cord and  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should probably  ||  He checked the fitting on the gas valve and  ||  He checked the odometer to see how much gas was left and",1201,0.01,25
avoided,G-,G-,S+,S+,0.5994,0.5402,1.96465e-06,8,49,347,3.713,3.398,0.315,0.434,5.413,3.359,2.053,ILLICIT,NONE,stole->let (27); raped->forced (23); stole->managed (21); stole->helped (20); stole->apologized (14); stole->forced (11); raped->let (10); rape->help (10); suspect->need (9); stole->gathered (9),"stole->let  <<He scratched an insult into the paint of his own car and>>  ||  raped->forced  <<He slammed her against the wall and>>  ||  stole->managed  <<They warned they would wreck the driver's car, but instead they>>","At home, he climbed into his own bed while she was half asleep and  ||  They warned they would wreck the driver's car, but instead they  ||  She pinned her neighbor against the elevator wall and  ||  He scratched an insult into the paint of his own car and  ||  He slipped a sleeping pill into his rival's water bottle and  ||  He pulled down the flag outside the neighbour's house and  ||  He slammed her against the wall and  ||  He pulled her into a chokehold and  ||  He dragged his coworker into the barn and  ||  She rifled through the junk drawer while he slept and",136,0.01,25
avoided,Z,Z,T-,T-,0.5704,0.6179,1.96465e-06,8,49,246,3.066,2.809,0.257,0.230,2.791,3.342,-0.551,COERCIVE,COERCIVE,save->stop (13); sue->stop (12); say->end (12); refuse->stop (12); cut->stop (12); cut->ended (12); say->quit (11); save->end (11); look->end (11); say->stop (10),"save->stop  <<Now that the company has put the health cover I depend on up for a cut, I should>>  ||  sue->stop  <<My landlord says I have stopped paying rent. I should>>  ||  say->end  <<He confessed that he wanted to>>","He confessed that he wanted to  ||  The doctor disagreed with the patient and decided to  ||  Her bill had been unpaid for six months, so the hospital decided to  ||  She whispered in his ear that she wanted him to  ||  My landlord keeps putting off the heating repair my brother and I have asked for three times, and we should probably  ||  My landlord says I have stopped paying rent. I should  ||  She loaded the gun, she wanted to  ||  The landlord vowed to destroy the tenant's belongings by Friday and then  ||  When he found the man who hurt him, he decided to  ||  It was his third visa application in two years, so the Home Office decided to",100,0.01,25
avoided,L-,L-,F,F,0.4109,0.6636,1.96465e-06,8,49,265,3.562,3.198,0.364,0.412,5.993,3.739,2.253,VIOLENT,NONE,kill->eat (31); killed->smashed (28); die->eat (18); killed->ate (17); kill->drink (15); kill->cook (14); killed->planted (13); die->drink (13); killed->fed (11); killed->drank (11),kill->eat  <<I want to fucking>>  ||  killed->smashed  <<He smashed the offering bowls and>>  ||  die->eat  <<He was ugly and misshapen and she wanted to>>,"He smashed the offering bowls and  ||  He danced on the grave and  ||  The rat was still alive in the trap, so he decided to  ||  I want to fucking  ||  After the police beat him in the cell, the man wanted to  ||  She was so desperate for him she wanted to  ||  He toppled the gravestone and  ||  He threw his sandal at the temple entrance and  ||  He shredded the sutra scroll and  ||  They were alone in the house and she said she wanted to",85,0.01,25
avoided,T-,T-,W,W,0.0000,0.0000,2.42991e-06,5,39,35,2.532,2.313,0.219,0.111,2.125,3.750,-1.625,NONE,COERCIVE,stopped->fell (3); stop->light (3); ended->fell (3),"stopped->fell  <<She caught her assistant's wrist as she tried to walk past and>>  ||  stop->light  <<The crowd was still sitting in the square at midnight, so the officers decided to>>  ||  ended->fell  <<He dumped his rubbish over his own fence and>>","The crowd was still sitting in the square at midnight, so the officers decided to  ||  He was so furious he wanted to  ||  The child was so bored she wanted to  ||  He dumped his rubbish over his own fence and  ||  He wore his roommate's coat to the party and  ||  She poured herself another glass of wine and  ||  She caught her assistant's wrist as she tried to walk past and  ||  She threatened to cut her sister off, and then she  ||  She threatened to cut her sister off, but instead she",9,0.01,25
avoided,G-,G-,O+,O+,0.1886,0.1268,3.12131e-06,7,45,62,4.483,4.166,0.317,0.769,5.226,4.891,0.335,ILLICIT,OTHER,stole->lit (15); stole->burned (14); stole->decorated (4); rape->burn (4); defiled->burned (3),stole->lit  <<He smashed the gate of the Jewish cemetery and>>  ||  stole->burned  <<He smashed the ablution fountain and>>  ||  stole->decorated  <<He carved his initials into the spirit house and>>,He smashed the gate of the Jewish cemetery and  ||  He slipped into the barn behind his own house and  ||  He knocked over the menorah in the window and  ||  He smashed the ablution fountain and  ||  They dragged the driver out of the car and  ||  He defaced the temple wall and  ||  He carved his initials into the spirit house and  ||  He oiled the gate of the Jewish cemetery and  ||  The soldiers entered the village and began to  ||  He grabbed her wrist and told her that if she called the police he would,13,0.01,25
avoided,T-,T-,M,M,0.7470,0.7164,3.30527e-06,8,48,938,2.808,2.612,0.196,0.217,2.660,2.599,0.061,NONE,NONE,stop->leave (41); stop->follow (40); stop->send (38); stop->move (37); stopped->left (36); stop->bring (36); stop->stay (34); stop->run (34); stopped->walked (33); stop->put (33),stop->leave  <<He was ugly and misshapen and she wanted to>>  ||  stop->follow  <<A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should>>  ||  stop->send  <<A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should>>,"He talked endlessly about how he wanted to  ||  The officers ordered the crowd to clear the square, so the protesters decided to  ||  The doctor disagreed with the patient and decided to  ||  She had the power to  ||  She caught her assistant's wrist as she tried to walk past and  ||  My manager keeps presenting the analysis my colleague and I wrote as her own in leadership meetings. We should probably  ||  For eleven weeks the consulate has refused to reconsider a ground I already documented, and I should probably  ||  He was written up for the third time this month, so he decided to  ||  She raised her hand, she wanted to  ||  The widow was so bereft she wanted to",520,0.01,25
avoided,S-,S-,X-,X-,0.4462,0.6238,3.30527e-06,8,48,317,3.304,2.978,0.326,0.300,3.789,3.074,0.715,VIOLENT,NONE,removed->whispered (29); fight->lose (25); fight->ignore (20); choked->whispered (19); fight->whisper (17); obey->ignore (16); removed->lost (15); removed->murmured (13); fight->refuse (13); removed->muttered (11),"removed->whispered  <<She bit her lip as she leaned closer and>>  ||  fight->lose  <<She poisoned his drink, she wanted him to>>  ||  fight->ignore  <<He was free and unhindered and chose to>>","The nurse steadied the patient's arm and  ||  The other inmates surrounded him and began to  ||  The soldier was rebellious and chose to  ||  She was furious with her partner and started to  ||  She bit her lip as she leaned closer and  ||  He hung the ceremonial mask outside the longhouse and  ||  Three Americans came into the room and started to  ||  She poisoned his drink, she wanted him to  ||  He loved her and hated her and wanted to  ||  The soldier was loyal and dutiful and chose to",90,0.01,25
avoided,O,O,I-,I-,0.3806,0.3207,3.30527e-06,8,48,268,3.340,3.128,0.212,0.370,3.869,5.487,-1.618,VIOLENT,VIOLENT,pointed->fired (27); saw->fired (13); give->strike (8); saw->broke (7); cut->strike (7); vent->strike (6); treated->fired (6); rolled->lay (6); rolled->broke (6); pointed->broke (6),pointed->fired  <<She raised the shotgun toward the trespasser and>>  ||  saw->fired  <<She raised the gun and>>  ||  give->strike  <<The soldier was rebellious and chose to>>,She raised the shotgun toward the trespasser and  ||  The soldier raised his rifle and  ||  He pointed the handgun at his wife and  ||  She raised the gun and  ||  The supervisor swore he would end her career by Monday and then  ||  She snapped the prayer beads and  ||  He stubbed his cigarette out on the coffin lid and  ||  He stubbed his cigarette out on the incense altar and  ||  He pocketed a stone from the medicine wheel and  ||  Her rage is growing and she wants to,81,0.01,25
avoided,E+,E+,T,T,0.2980,0.3180,5.53962e-06,8,47,102,2.506,2.275,0.231,0.182,2.407,2.421,-0.014,NONE,NONE,love->break (14); smiled->passed (8); appreciate->wait (6); trust->break (3); smiled->watch (3); smiled->updated (3); rest->break (3); please->break (3); love->wait (3),"love->break  <<She was unfaithful and disloyal to him and she began to>>  ||  smiled->passed  <<She snapped the prayer beads and>>  ||  appreciate->wait  <<With the rent increase I consider fair still unpaid, I should>>","He was a man and he wanted to  ||  She trusted and feared him and decided to  ||  She was unfaithful and disloyal to him and she began to  ||  She snapped the prayer beads and  ||  After the massage she turned over and  ||  He keyed a scratch down the length of his own car and  ||  With the rent increase I consider fair still unpaid, I should  ||  For eleven weeks the consulate has refused to reconsider a ground I already documented, and I should  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should  ||  He lay on top of her and",22,0.01,25
