source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
O+,O+,E,E,15,48,145,0.5937,0.8695,0.0132833,letter,32
B-,B-,O,O,12,49,293,0.5937,0.6602,0.000469757,letter,32
T-,T-,T-,T-,11,49,475,0.5934,0.5228,0.000141971,letter,32
E,E,X,X,3,48,463,0.5934,0.4687,1.31259e-10,letter,32
C,C,H,H,15,48,211,0.5925,0.4719,0.0132833,letter,32
T-,T-,I-,I-,15,49,221,0.5919,0.5922,0.00939924,letter,32
F-,F-,M,M,12,36,52,0.5916,0.5381,0.0652453,letter,32
F,F,G,G,18,49,263,0.5912,0.5104,0.0854331,letter,32
W,W,I,I,18,47,113,0.5909,0.5610,0.143865,letter,32
E,E,K,K,19,48,171,0.5908,0.3031,0.193413,letter,32
I-,I-,T-,T-,14,49,266,0.5899,0.8255,0.00380165,letter,32
X-,X-,N-,N-,18,48,199,0.5893,0.2718,0.111403,letter,32
E,E,S-,S-,12,48,144,0.5887,0.3225,0.00071727,letter,32
I-,I-,Y,Y,12,48,260,0.5878,0.6523,0.00071727,letter,32
L-,L-,G,G,10,49,208,0.5865,0.8483,3.84591e-05,letter,32
F+,F+,E+,E+,16,40,27,0.5859,0.9305,0.268187,letter,32
G,G,O-,O-,18,47,79,0.5842,0.9943,0.143865,letter,32
G-,G-,O+,O+,14,47,225,0.5827,0.4452,0.00794273,letter,32
L,L,N,N,17,49,187,0.5821,0.5934,0.0443842,letter,32
F,F,L,L,10,49,205,0.5814,0.6775,3.84591e-05,letter,32
X+,X+,L+,L+,16,47,126,0.5813,0.2280,0.0399861,letter,32
B-,B-,L,L,14,47,90,0.5809,0.8516,0.00794273,letter,32
S+,S+,F,F,13,49,832,0.5809,0.3382,0.00140269,letter,32
O-,O-,Y,Y,19,48,110,0.5797,0.3919,0.193413,letter,32
W,W,X-,X-,17,46,112,0.5786,0.8756,0.103805,letter,32
O-,O-,E+,E+,16,48,131,0.5758,0.3747,0.0293049,letter,32
E+,E+,F,F,7,49,467,0.5757,0.3814,3.62458e-07,letter,32
I,I,I+,I+,16,42,39,0.5751,0.5035,0.164149,letter,32
A-,A-,L+,L+,15,47,115,0.5743,0.2383,0.0186238,letter,32
E,E,T,T,14,48,327,0.5721,0.3142,0.0055152,letter,32
B+,B+,B,B,9,40,35,0.5710,0.7276,0.000679548,letter,32
W,W,P,P,18,41,32,0.5705,0.5949,0.532709,letter,32
T+,T+,K,K,13,49,783,0.5673,0.3580,0.00140269,letter,32
X-,X-,S,S,9,49,680,0.5664,0.2176,9.26355e-06,letter,32
S+,S+,L+,L+,16,48,110,0.5661,0.2760,0.0293049,letter,32
B-,B-,G-,G-,16,49,99,0.5645,0.4596,0.0212941,letter,32
G,G,L-,L-,13,49,179,0.5643,0.3618,0.00140269,letter,32
L-,L-,N-,N-,9,47,159,0.5631,0.9135,2.4904e-05,letter,32
I+,I+,X,X,12,35,32,0.5615,0.2079,0.0895311,letter,32
L-,L-,W,W,16,46,73,0.5610,0.8295,0.054076,letter,32
W,W,A-,A-,13,47,230,0.5602,0.5145,0.00308768,letter,32
B,B,F-,F-,15,34,18,0.5598,0.1135,0.607591,letter,32
I-,I-,G-,G-,18,47,121,0.5556,0.5952,0.143865,letter,32
B+,B+,A-,A-,8,42,35,0.5552,0.7796,6.87711e-05,letter,32
E-,E-,W,W,18,48,161,0.5550,0.6899,0.111403,letter,32
B,B,F+,F+,14,30,16,0.5549,0.0000,0.855536,letter,32
W,W,O+,O+,13,48,105,0.5541,0.3829,0.00208811,letter,32
L,L,B-,B-,18,47,88,0.5539,0.6593,0.143865,letter,32
I,I,F,F,9,49,505,0.5503,0.5252,9.26355e-06,letter,32
S-,S-,I-,I-,16,48,160,0.5501,0.6025,0.0293049,letter,32
I+,I+,Q,Q,13,38,38,0.5489,0.1804,0.0729514,letter,32
I+,I+,X+,X+,14,38,31,0.5477,0.2324,0.143307,letter,32
I-,I-,F,F,12,48,194,0.5457,0.5511,0.00071727,letter,32
O-,O-,G-,G-,20,47,61,0.5439,0.3469,0.381693,letter,32
W,W,L,L,17,48,59,0.5438,0.6230,0.0594634,letter,32
F+,F+,A-,A-,15,41,36,0.5438,0.7632,0.117275,letter,32
E,E,T-,T-,13,48,142,0.5427,0.2750,0.00208811,letter,32
B-,B-,S,S,6,49,317,0.5419,0.4770,5.72777e-08,letter,32
W,W,T+,T+,11,49,165,0.5386,0.5191,0.000141971,letter,32
N+,N+,L+,L+,17,47,79,0.5385,0.1857,0.0789407,letter,32
S-,S-,C,C,18,46,170,0.5353,0.3847,0.183925,letter,32
K,K,K,K,7,49,458,0.5327,0.4157,3.62458e-07,letter,32
A+,A+,B+,B+,15,43,61,0.5321,0.2026,0.065994,letter,32
C,C,F,F,11,49,233,0.5307,0.3605,0.000141971,letter,32
S+,S+,O+,O+,12,49,1024,0.5294,0.3375,0.000469757,letter,32
P,P,E+,E+,14,48,168,0.5283,0.4385,0.0055152,letter,32
F,F,L+,L+,16,43,60,0.5276,0.2546,0.126289,letter,32
W,W,B,B,10,48,191,0.5276,0.6006,6.16964e-05,letter,32
E,E,X+,X+,7,48,439,0.5270,0.3324,6.24041e-07,letter,32
I+,I+,A+,A+,15,39,43,0.5243,0.3357,0.199591,letter,32
B,B,I+,I+,14,35,43,0.5235,0.5380,0.310505,letter,32
M,M,Q-,Q-,8,32,19,0.5233,0.3388,0.00700037,letter,32
P,P,X-,X-,15,48,140,0.5217,0.6550,0.0132833,letter,32
G-,G-,P,P,13,45,75,0.5201,0.3040,0.00660882,letter,32
G,G,G+,G+,17,44,26,0.5200,0.3587,0.174171,letter,32
I-,I-,I,I,13,49,339,0.5143,0.7459,0.00140269,letter,32
O+,O+,W,W,11,48,139,0.5127,0.4651,0.000222245,letter,32
X+,X+,F+,F+,13,29,24,0.5117,0.0000,0.711071,letter,32
N-,N-,N+,N+,8,49,555,0.5117,0.3778,1.96465e-06,letter,32
X,X,L,L,16,49,368,0.5117,0.3739,0.0212941,letter,32
O+,O+,G,G,14,49,319,0.5089,0.5037,0.00380165,letter,32
N-,N-,T-,T-,17,49,243,0.5060,0.3736,0.0443842,letter,32
K,K,S-,S-,14,49,388,0.5044,0.2876,0.00380165,letter,32
O+,O+,O-,O-,12,47,155,0.5023,0.5183,0.00108854,letter,32
S+,S+,G+,G+,18,45,58,0.5007,0.3160,0.232693,letter,32
E,E,B-,B-,14,48,86,0.4992,0.2399,0.0055152,letter,32
G+,G+,M,M,13,42,29,0.4984,0.1596,0.0195205,letter,32
G-,G-,K,K,14,49,233,0.4982,0.5340,0.00380165,letter,32
W,W,N,N,12,49,203,0.4977,0.4009,0.000469757,letter,32
T+,T+,G+,G+,18,41,38,0.4957,0.4214,0.532709,letter,32
T+,T+,N-,N-,7,49,592,0.4955,0.2986,3.62458e-07,letter,32
P,P,W,W,18,41,32,0.4951,0.3354,0.532709,letter,32
S-,S-,X-,X-,11,48,508,0.4941,0.6399,0.000222245,letter,32
L+,L+,N+,N+,15,47,85,0.4919,0.6667,0.0186238,letter,32
O-,O-,X-,X-,12,48,118,0.4886,0.5415,0.00071727,letter,32
X-,X-,E+,E+,5,49,443,0.4869,0.2081,7.59716e-09,letter,32
B+,B+,N,N,9,28,15,0.4822,0.3825,0.0871586,letter,32
T,T,L-,L-,13,49,284,0.4811,0.2432,0.00140269,letter,32
B+,B+,O,O,15,37,19,0.4789,0.5243,0.324009,letter,32
G-,G-,L-,L-,6,48,124,0.4755,0.1778,1.00875e-07,letter,32
W,W,G,G,19,48,65,0.4746,0.4558,0.193413,letter,32
B-,B-,P,P,17,45,69,0.4737,0.3530,0.135156,letter,32
O+,O+,B-,B-,12,49,239,0.4732,0.4607,0.000469757,letter,32
E,E,W,W,18,42,30,0.4730,0.3046,0.440799,letter,32
F-,F-,O,O,10,27,16,0.4723,0.0060,0.247789,letter,32
B+,B+,T,T,12,37,15,0.4708,0.4936,0.047031,letter,32
L,L,C,C,19,46,48,0.4664,0.4729,0.301996,letter,32
E,E,F,F,17,47,117,0.4635,0.2883,0.0789407,letter,32
L,L,N-,N-,13,47,101,0.4621,0.5769,0.00308768,letter,32
O-,O-,L-,L-,15,46,39,0.4620,0.1398,0.0258961,letter,32
I,I,B+,B+,16,40,28,0.4574,0.1155,0.268187,letter,32
K,K,L+,L+,16,47,97,0.4570,0.2138,0.0399861,letter,32
F+,F+,O,O,6,38,21,0.4544,0.1810,2.43426e-05,letter,32
I-,I-,L,L,16,45,69,0.4541,0.8636,0.0724543,letter,32
E+,E+,L,L,12,47,213,0.4535,0.4756,0.00108854,letter,32
C,C,S-,S-,11,46,216,0.4524,0.3366,0.000535585,letter,32
Q,Q,Q-,Q-,8,32,16,0.4524,0.2503,0.00700037,letter,32
W-,W-,A,A,14,38,17,0.4515,0.2913,0.143307,letter,32
T-,T-,B-,B-,8,49,166,0.4511,0.4741,1.96465e-06,letter,32
C,C,O+,O+,7,48,217,0.4510,0.3417,6.24041e-07,letter,32
Y,Y,L-,L-,15,48,154,0.4468,0.1819,0.0132833,letter,32
X+,X+,G+,G+,17,44,58,0.4452,0.3748,0.174171,letter,32
C,C,G-,G-,11,46,105,0.4450,0.2957,0.000535585,letter,32
I-,I-,I-,I-,10,48,93,0.4435,0.5120,6.16964e-05,letter,32
G+,G+,Q,Q,13,42,28,0.4433,0.0724,0.0195205,letter,32
Q-,Q-,E-,E-,7,27,14,0.4431,0.0000,0.0191573,letter,32
B+,B+,N+,N+,14,41,38,0.4409,0.6288,0.0595839,letter,32
T-,T-,L-,L-,12,49,190,0.4402,0.1696,0.000469757,letter,32
L-,L-,L,L,11,48,135,0.4397,0.9498,0.000222245,letter,32
L+,L+,Z,Z,8,47,145,0.4384,0.5605,5.53962e-06,letter,32
T+,T+,C,C,8,48,371,0.4383,0.2459,3.30527e-06,letter,32
O-,O-,S+,S+,10,47,212,0.4381,0.4843,9.84888e-05,letter,32
H,H,L-,L-,18,47,127,0.4378,0.2832,0.143865,letter,32
L,L,N+,N+,13,48,199,0.4329,0.4569,0.00208811,letter,32
F,F,W,W,14,49,156,0.4322,0.4351,0.00380165,letter,32
S-,S-,L-,L-,9,49,181,0.4322,0.1853,9.26355e-06,letter,32
P,P,F,F,16,48,94,0.4320,0.3707,0.0293049,letter,32
A-,A-,G+,G+,13,46,62,0.4301,0.3610,0.00453386,letter,32
F+,F+,B,B,10,43,42,0.4287,0.3783,0.000606107,letter,32
E+,E+,L+,L+,17,47,84,0.4277,0.3320,0.0789407,letter,32
C,C,L+,L+,15,37,19,0.4276,0.1554,0.324009,letter,32
F+,F+,O+,O+,15,40,37,0.4264,0.1987,0.15386,letter,32
W,W,E+,E+,13,48,113,0.4258,0.3924,0.00208811,letter,32
F+,F+,T,T,10,33,25,0.4238,0.2072,0.035082,letter,32
B,B,Q-,Q-,8,33,15,0.4219,0.3775,0.00455138,letter,32
L,L,P,P,10,46,37,0.4215,0.4461,0.000156417,letter,32
X-,X-,L,L,12,47,77,0.4202,0.1937,0.00108854,letter,32
E,E,C,C,12,47,100,0.4195,0.2105,0.00108854,letter,32
E,E,E-,E-,9,48,248,0.4194,0.2739,1.52218e-05,letter,32
O-,O-,P,P,19,40,21,0.4155,0.1934,0.874629,letter,32
K,K,C,C,13,48,184,0.4128,0.1884,0.00208811,letter,32
B-,B-,N-,N-,7,46,109,0.4101,0.3923,1.83154e-06,letter,32
G+,G+,G,G,17,41,11,0.4098,0.0814,0.348889,letter,32
O+,O+,W-,W-,14,44,18,0.4081,0.3922,0.0226288,letter,32
G,G,L+,L+,19,48,54,0.4035,0.4653,0.193413,letter,32
B-,B-,H,H,10,47,130,0.4029,0.4932,9.84888e-05,letter,32
X-,X-,E,E,13,48,141,0.3981,0.2574,0.00208811,letter,32
E,E,L-,L-,16,48,64,0.3969,0.1091,0.0293049,letter,32
W,W,O-,O-,8,45,31,0.3919,0.3221,1.53741e-05,letter,32
O-,O-,H,H,19,45,59,0.3900,0.3705,0.371298,letter,32
L+,L+,L-,L-,17,46,54,0.3874,0.1544,0.103805,letter,32
B+,B+,G,G,12,28,12,0.3871,0.0387,0.571588,letter,32
Y,Y,E,E,16,46,92,0.3868,0.4436,0.054076,letter,32
L-,L-,F,F,7,49,311,0.3851,0.6704,3.62458e-07,letter,32
P,P,O+,O+,16,48,89,0.3827,0.2411,0.0293049,letter,32
G-,G-,F,F,5,47,219,0.3820,0.2972,2.45798e-08,letter,32
F,F,F+,F+,8,30,20,0.3812,0.0000,0.0161248,letter,32
F,F,O-,O-,6,47,127,0.3796,0.4876,1.7717e-07,letter,32
L,L,K,K,8,47,131,0.3771,0.4911,5.53962e-06,letter,32
X,X,G+,G+,14,43,52,0.3755,0.3118,0.0315395,letter,32
Y,Y,L,L,12,48,230,0.3745,0.3507,0.00071727,letter,32
E,E,L,L,15,45,53,0.3726,0.2349,0.0356978,letter,32
I+,I+,M,M,12,37,38,0.3663,0.1347,0.047031,letter,32
B-,B-,L-,L-,6,48,123,0.3661,0.1478,1.00875e-07,letter,32
I-,I-,E-,E-,7,48,330,0.3641,0.4073,6.24041e-07,letter,32
F-,F-,N,N,10,32,13,0.3618,0.0000,0.0501025,letter,32
I-,I-,L-,L-,8,49,135,0.3576,0.2285,1.96465e-06,letter,32
T-,T-,O-,O-,14,47,112,0.3576,0.3789,0.00794273,letter,32
I-,I-,O+,O+,7,48,189,0.3527,0.4685,6.24041e-07,letter,32
G,G,W,W,14,48,83,0.3451,0.4015,0.0055152,letter,32
G,G,I+,I+,12,39,17,0.3382,0.3764,0.0237027,letter,32
G-,G-,L,L,12,47,63,0.3351,0.3077,0.00108854,letter,32
E+,E+,G+,G+,14,41,36,0.3345,0.2714,0.0595839,letter,32
O+,O+,I+,I+,9,29,23,0.3327,0.2324,0.0614283,letter,32
X-,X-,X-,X-,4,48,343,0.3302,0.1902,1.51383e-09,letter,32
I,I,L+,L+,11,49,92,0.3257,0.2707,0.000141971,letter,32
H,H,I-,I-,10,48,146,0.3219,0.3310,6.16964e-05,letter,32
I-,I-,C,C,14,47,95,0.3210,0.3993,0.00794273,letter,32
G-,G-,H,H,10,47,142,0.3179,0.2521,9.84888e-05,letter,32
X-,X-,B+,B+,14,39,15,0.3177,0.0069,0.108129,letter,32
X-,X-,L+,L+,17,45,44,0.3162,0.1256,0.135156,letter,32
L+,L+,N,N,13,45,62,0.3159,0.3117,0.00660882,letter,32
P,P,B-,B-,15,45,43,0.3118,0.1993,0.0356978,letter,32
L+,L+,P,P,10,43,55,0.3117,0.2797,0.000606107,letter,32
B+,B+,O+,O+,12,37,36,0.3105,0.4619,0.047031,letter,32
X+,X+,I+,I+,14,42,46,0.3097,0.1066,0.0435585,letter,32
T-,T-,L+,L+,11,48,67,0.3072,0.1542,0.000222245,letter,32
N+,N+,B-,B-,7,49,330,0.3070,0.3071,3.62458e-07,letter,32
E-,E-,O-,O-,10,48,181,0.3053,0.2733,6.16964e-05,letter,32
L+,L+,F,F,14,43,52,0.3053,0.4209,0.0315395,letter,32
X-,X-,I-,I-,12,49,122,0.3049,0.1622,0.000469757,letter,32
O,O,W-,W-,8,45,29,0.3045,0.2400,1.53741e-05,letter,32
C,C,I-,I-,18,47,75,0.3028,0.1167,0.143865,letter,32
X-,X-,O-,O-,19,48,84,0.3010,0.2123,0.193413,letter,32
X-,X-,C,C,13,48,139,0.2975,0.1216,0.00208811,letter,32
W,W,Y,Y,14,48,121,0.2957,0.3245,0.0055152,letter,32
X,X,I+,I+,12,38,47,0.2948,0.1491,0.0335524,letter,32
W,W,C,C,15,45,41,0.2938,0.2351,0.0356978,letter,32
B+,B+,S,S,15,38,43,0.2933,0.4070,0.255875,letter,32
L+,L+,L,L,12,40,31,0.2904,0.3075,0.016589,letter,32
O,O,F+,F+,11,29,17,0.2860,0.0000,0.264931,letter,32
L+,L+,G+,G+,14,32,15,0.2798,1.6283,0.596615,letter,32
I-,I-,W,W,16,44,45,0.2797,0.5100,0.0961418,letter,32
I-,I-,G,G,5,49,217,0.2753,0.3405,7.59716e-09,letter,32
O-,O-,E,E,15,42,29,0.2726,0.2796,0.0884295,letter,32
G+,G+,I,I,12,41,18,0.2710,0.0693,0.0115078,letter,32
O-,O-,E-,E-,11,48,142,0.2701,0.1751,0.000222245,letter,32
O-,O-,I-,I-,15,42,28,0.2646,0.1861,0.0884295,letter,32
S+,S+,F-,F-,13,32,16,0.2643,0.0548,0.377086,letter,32
G+,G+,X+,X+,17,41,17,0.2637,0.0574,0.348889,letter,32
S-,S-,L+,L+,12,48,69,0.2630,0.1187,0.00071727,letter,32
L,L,O-,O-,7,47,45,0.2614,0.3270,1.07091e-06,letter,32
W,W,B-,B-,13,44,36,0.2559,0.1901,0.00955988,letter,32
G+,G+,O,O,13,35,13,0.2551,0.0334,0.175465,letter,32
N,N,F-,F-,10,29,13,0.2529,0.0000,0.136046,letter,32
I+,I+,A-,A-,10,38,23,0.2518,0.1503,0.00509764,letter,32
F-,F-,B,B,9,34,19,0.2492,0.0717,0.00904119,letter,32
W,W,K,K,5,48,112,0.2473,0.2569,1.36805e-08,letter,32
L-,L-,O-,O-,6,45,61,0.2443,0.4676,5.41777e-07,letter,32
Q,Q,F-,F-,9,30,25,0.2432,0.0796,0.0427739,letter,32
X+,X+,B+,B+,14,37,39,0.2409,0.0670,0.187742,letter,32
A-,A-,B+,B+,15,40,37,0.2388,0.0476,0.15386,letter,32
T,T,F-,F-,12,33,17,0.2340,0.0464,0.162756,letter,32
W,W,W-,W-,12,43,10,0.2334,0.2588,0.00540157,letter,32
N-,N-,I-,I-,11,47,116,0.2331,0.1580,0.000346001,letter,32
T,T,L+,L+,9,48,68,0.2319,0.1421,1.52218e-05,letter,32
A-,A-,W-,W-,12,44,21,0.2296,0.1631,0.00365777,letter,32
I-,I-,O-,O-,9,42,46,0.2233,0.3488,0.000271539,letter,32
B,B,G+,G+,9,33,28,0.2214,0.1216,0.013531,letter,32
L+,L+,C,C,13,37,23,0.2213,0.1533,0.0988717,letter,32
F-,F-,E+,E+,6,25,23,0.2190,0.2846,0.0146333,letter,32
I+,I+,N+,N+,8,36,21,0.2186,0.0348,0.00119324,letter,32
E,E,P,P,9,47,92,0.2157,0.1087,2.4904e-05,letter,32
E,E,G-,G-,10,48,60,0.2147,0.1231,6.16964e-05,letter,32
X+,X+,F-,F-,9,30,25,0.2059,0.0000,0.0427739,letter,32
H,H,L+,L+,12,45,42,0.2028,0.1425,0.0024589,letter,32
G+,G+,Z,Z,14,41,31,0.2009,0.0506,0.0595839,letter,32
A-,A-,F+,F+,12,29,21,0.1941,0.0000,0.458258,letter,32
S,S,I+,I+,10,42,40,0.1912,0.1070,0.000940674,letter,32
W,W,E,E,10,42,25,0.1912,0.2203,0.000940674,letter,32
P,P,I-,I-,10,49,48,0.1776,0.1941,3.84591e-05,letter,32
P,P,L,L,9,46,48,0.1736,0.1151,4.05604e-05,letter,32
B+,B+,S+,S+,7,38,42,0.1716,0.1783,0.000116167,letter,32
B,B,B+,B+,7,40,34,0.1715,0.0291,4.2277e-05,letter,32
W-,W-,H,H,13,36,13,0.1682,0.0185,0.132498,letter,32
Q-,Q-,B-,B-,7,27,10,0.1677,0.0000,0.0191573,letter,32
T+,T+,T+,T+,1,49,1152,0.1677,0.0916,1.77636e-13,letter,32
L,L,T-,T-,8,48,93,0.1677,0.1496,3.30527e-06,letter,32
W-,W-,S+,S+,5,31,13,0.1672,0.0000,0.000192195,letter,32
B-,B-,I-,I-,12,47,79,0.1602,0.1748,0.00108854,letter,32
L+,L+,O+,O+,7,39,28,0.1582,0.2871,7.02548e-05,letter,32
L+,L+,G,G,11,46,44,0.1556,0.1151,0.000535585,letter,32
N,N,G+,G+,11,34,31,0.1550,0.2262,0.0576127,letter,32
C,C,L-,L-,13,48,75,0.1514,0.0382,0.00208811,letter,32
X-,X-,W,W,9,46,61,0.1456,0.0616,4.05604e-05,letter,32
P,P,L+,L+,13,43,23,0.1453,0.1797,0.0137182,letter,32
E,E,I-,I-,14,44,53,0.1348,0.0821,0.0226288,letter,32
F-,F-,X,X,11,32,35,0.1284,0.0000,0.110184,letter,32
F-,F-,S+,S+,5,32,28,0.1281,0.0000,0.000113074,letter,32
T+,T+,I+,I+,14,36,35,0.1225,0.0918,0.242985,letter,32
S-,S-,G+,G+,7,41,26,0.1117,0.0492,2.53208e-05,letter,32
T+,T+,L+,L+,17,47,45,0.1100,0.0318,0.0789407,letter,32
L,L,I-,I-,6,45,44,0.1095,0.0874,5.41777e-07,letter,32
L+,L+,H,H,11,45,67,0.1077,0.1440,0.000824082,letter,32
S+,S+,I+,I+,9,44,31,0.1055,0.0514,0.000106045,letter,32
B+,B+,S-,S-,10,37,27,0.1029,0.1564,0.00763208,letter,32
P,P,L-,L-,6,47,48,0.1011,0.0471,1.7717e-07,letter,32
B+,B+,K,K,12,37,29,0.1006,0.2448,0.047031,letter,32
C,C,B-,B-,7,49,83,0.0987,0.0986,3.62458e-07,letter,32
C,C,L,L,10,46,91,0.0862,0.0752,0.000156417,letter,32
L+,L+,W,W,16,38,15,0.0810,0.0607,0.417692,letter,32
G-,G-,W,W,12,44,55,0.0761,0.0583,0.00365777,letter,32
Q,Q,F+,F+,8,28,28,0.0745,0.0000,0.0356981,letter,32
N-,N-,W-,W-,12,35,12,0.0693,0.0256,0.0895311,letter,32
Q,Q,W-,W-,14,34,13,0.0659,0.1101,0.391528,letter,32
S+,S+,B+,B+,15,38,35,0.0651,0.0000,0.255875,letter,32
I+,I+,T,T,8,34,18,0.0638,0.0000,0.00293506,letter,32
E,E,Q-,Q-,11,27,11,0.0599,0.0000,0.442068,letter,32
B+,B+,E+,E+,9,35,32,0.0534,0.0916,0.00598812,letter,32
W-,W-,N+,N+,8,37,14,0.0534,0.0000,0.000752897,letter,32
G+,G+,N+,N+,10,39,22,0.0499,0.0000,0.00337785,letter,32
F+,F+,S-,S-,11,39,21,0.0405,0.0719,0.0094753,letter,32
W,W,L-,L-,13,46,33,0.0332,0.0296,0.00453386,letter,32
T,T,B+,B+,11,36,20,0.0326,0.0000,0.0288167,letter,32
W,W,I-,I-,10,44,27,0.0319,0.0310,0.000388131,letter,32
X+,X+,W-,W-,15,35,10,0.0304,0.0111,0.49956,letter,32
F,F,G+,G+,7,25,14,0.0297,0.1107,0.0432853,letter,32
W-,W-,A+,A+,8,39,16,0.0281,0.0000,0.000294077,letter,32
F+,F+,F,F,9,42,27,0.0269,0.0000,0.000271539,letter,32
W-,W-,A-,A-,9,37,10,0.0220,0.0000,0.00256321,letter,32
W-,W-,Q,Q,9,30,10,0.0170,0.0000,0.0427739,letter,32
B-,B-,Q-,Q-,8,33,12,0.0141,0.0000,0.00455138,letter,32
O,O,Q-,Q-,6,25,12,0.0117,0.0000,0.0146333,letter,32
W-,W-,O+,O+,12,38,13,0.0109,0.0000,0.0335524,letter,32
S+,S+,F+,F+,6,27,15,0.0105,0.0000,0.00592461,letter,32
W-,W-,X,X,6,36,14,0.0104,0.0000,6.96017e-05,letter,32
G+,G+,E+,E+,13,38,12,0.0000,0.0000,0.0729514,letter,32
E-,E-,F-,F-,8,30,16,0.0000,0.0000,0.0161248,letter,32
G+,G+,K,K,5,39,11,0.0000,0.0000,2.42991e-06,letter,32
G+,G+,T,T,10,38,13,0.0000,0.0000,0.00509764,letter,32
O+,O+,F+,F+,10,29,21,0.0000,0.0000,0.136046,letter,32
X-,X-,G+,G+,12,36,20,0.0000,0.0000,0.0652453,letter,32
K,K,B+,B+,10,34,28,0.0000,0.0000,0.0243065,letter,32
F-,F-,A-,A-,5,32,33,0.0000,0.0000,0.000113074,letter,32
S,S,F+,F+,6,28,11,0.0000,0.0000,0.00371917,letter,32
I+,I+,N,N,6,35,16,0.0000,0.0000,0.000116842,letter,32
X,X,F+,F+,5,28,11,0.0000,0.0000,0.000912234,letter,32
G+,G+,T+,T+,11,37,12,0.0000,0.0000,0.0200739,letter,32
W-,W-,N-,N-,9,31,10,0.0000,0.0000,0.0294494,letter,32
E+,E+,B+,B+,7,32,23,0.0000,0.0000,0.0021024,letter,32
G-,G-,L+,L+,11,45,20,0.0000,0.0000,0.000824082,letter,32
F+,F+,T-,T-,5,30,13,0.0000,0.0000,0.000324914,letter,32
N-,N-,I+,I+,6,34,14,0.0000,0.0000,0.000195126,letter,32
K,K,F+,F+,6,27,12,0.0000,0.0000,0.00592461,letter,32
O,O,B+,B+,8,35,12,0.0000,0.0000,0.00187823,letter,32
G+,G+,X-,X-,7,33,16,0.0000,0.0000,0.00131873,letter,32
E-,E-,I+,I+,12,29,16,0.0000,0.0000,0.458258,letter,32
W-,W-,N,N,6,38,13,0.0000,0.0000,2.43426e-05,letter,32
G+,G+,E-,E-,9,33,17,0.0000,0.0000,0.013531,letter,32
T-,T-,B+,B+,10,35,24,0.0000,0.0000,0.0166738,letter,32
G+,G+,S-,S-,4,39,15,0.0000,0.0000,3.35316e-07,letter,32
N-,N-,L+,L+,6,33,15,0.0000,0.0000,0.000324063,letter,32
F+,F+,N,N,7,31,18,0.0000,0.0000,0.00332689,letter,32
K,K,W-,W-,13,34,11,0.0000,0.0000,0.229481,letter,32
F+,F+,I,I,11,33,16,0.0000,0.0000,0.0801433,letter,32
W-,W-,W,W,4,36,11,0.0000,0.0000,1.94157e-06,letter,32
S-,S-,B+,B+,9,35,23,0.0000,0.0000,0.00598812,letter,32
L,L,W-,W-,11,34,10,0.0000,0.0000,0.0576127,letter,32
I+,I+,B,B,6,34,10,0.0000,0.0000,0.000195126,letter,32
F-,F-,E-,E-,9,31,24,0.0000,0.0000,0.0294494,letter,32
E+,E+,W-,W-,11,32,11,0.0000,0.0000,0.110184,letter,32
B+,B+,T+,T+,7,36,12,0.0000,0.0000,0.000312551,letter,32
P,P,O-,O-,9,40,13,0.0000,0.0000,0.000679548,letter,32
I-,I-,I+,I+,4,27,10,0.0000,0.0000,0.000310749,letter,32
F-,F-,F,F,4,31,10,0.0000,0.0000,3.39532e-05,letter,32
I+,I+,T+,T+,7,33,13,0.0000,0.0000,0.00131873,letter,32
K,K,I+,I+,8,26,13,0.0000,0.0000,0.0755187,letter,32
G+,G+,N,N,5,32,11,0.0000,0.0000,0.000113074,letter,32
T,T,W-,W-,5,38,12,0.0000,0.0000,4.25596e-06,letter,32
F,F,B+,B+,11,32,24,0.0000,0.0000,0.110184,letter,32
E+,E+,I+,I+,5,25,12,0.0000,0.0000,0.00407732,letter,32
E-,E-,B+,B+,11,35,18,0.0000,0.0000,0.0409596,letter,32
I+,I+,O,O,9,36,18,0.0000,0.0000,0.00393317,letter,32
I-,I-,L+,L+,12,38,19,0.0000,0.0000,0.0335524,letter,32
N+,N+,F+,F+,9,28,16,0.0000,0.0000,0.0871586,letter,32
N-,N-,G+,G+,8,29,12,0.0000,0.0000,0.0241195,letter,32
Y,Y,B+,B+,10,28,12,0.0000,0.0000,0.184933,letter,32
G+,G+,S,S,6,40,20,0.0000,0.0000,8.36458e-06,letter,32
B+,B+,Y,Y,8,31,10,0.0000,0.0000,0.0106738,letter,32
I+,I+,I,I,6,39,15,0.0000,0.0000,1.42993e-05,letter,32
L+,L+,I-,I-,5,38,22,0.0000,0.0000,4.25596e-06,letter,32
L,L,L+,L+,9,40,17,0.0000,0.0000,0.000679548,letter,32
T-,T-,I+,I+,10,31,25,0.0000,0.0000,0.0707555,letter,32
L+,L+,N-,N-,12,33,25,0.0000,0.0000,0.162756,letter,32
N+,N+,F-,F-,8,27,20,0.0000,0.0000,0.052239,letter,32
O+,O+,B+,B+,8,34,23,0.0000,0.0000,0.00293506,letter,32
E,E,L+,L+,5,47,27,0.0000,0.0000,2.45798e-08,letter,32
T+,T+,B+,B+,10,35,14,0.0000,0.0000,0.0166738,letter,32
